ID	Value
htd160	[[मंदिर\N_NN के\PSP]]_NP [[प्रांगण\N_NN में\PSP]]_NP [[इतनी\QT_QTF जगह\N_NN]]_NP [[है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[एक\QT_QTC ही\RP_RPD बार\N_NN में\PSP]]_NP [[यहाँ\DM_DMD]]_NP [[दो\QT_QTC हजार\QT_QTC लोग\N_NN]]_NP [[आसानी\RB से\PSP]]_RBP [[मौजूद\N_NN]]_NP [[रह\V_VM सकते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd161	[[गोवा\N_NNP]]_NP [[जाने\V_VM का\PSP]]_VGF [[ट्रेन\N_NN रूट\N_NN]]_NP [[छोटी-छोटी\JJ पहाड़ियों\N_NN]]_NP [[और\CC_CCD]]_CCP [[घाटियों\N_NN से\PSP]]_NP [[भरा\V_VM पड़ा\V_VAUX है\V_VAUX।\RD_PUNC]]_VGF
htd162	[[तिजारा\N_NNP में\PSP]]_NP [[एक\QT_QTC बड़ा\JJ हॉल\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd163	[[तिजारा\N_NNP के\PSP]]_NP [[हॉल\N_NN के\PSP]]_NP [[दोनों\QT_QTO ओर\N_NN]]_NP [[दीवारों\N_NN पर\RB]]_NP [[काँच\N_NN का\PSP]]_NP [[काम\N_NN]]_NP [[किया\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
htd164	[[तिजारा\N_NNP के\PSP]]_NP [[हॉल\N_NN की\PSP]]_NP [[दीवारों\N_NN पर\PSP]]_NP [[चित्रों\N_NN के\PSP]]_NP [[माध्यम\PSP से\PSP]]_NP [[पौराणिक\JJ कथा\N_NN]]_NP [[उकेरी\V_VM गई\V_VAUX है\V_VAUX]]_VGF [[।RD_PUNC]]_BLK
htd165	[[अतिशय\N_NNP क्षेत्र\N_NN के\PSP]]_NP [[मंदिर\N_NN में\PSP]]_NP [[व्यक्ति\N_NN]]_NP [[इस\DM_DMD मूर्ति\N_NN के\PSP]]_NP [[सामने\N_NST]]_NP [[सच्चे\JJ मन\N_NN से\PSP]]_NP [[प्रार्थना\N_NN]]_NP [[करता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd166	[[मान्यता\N_NN]]_NP [[है\PSP]]_VGF [[कि\CC_CCS]]_CCP [[व्यक्ति\N_NN की\PSP]]_NP [[सभी\QT_QTF इच्छाएँ\N_NN]]_NP [[पूरी\N_NN]]_NP [[होती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd167	[[जादू-टोने\N_NN से\PSP]]_NP [[प्रभावित\JJ लोग\N_NN भी\RP_RPD]]_NP [[अपनी\PR_PRF समस्याओं\N_NN के\PSP]]_NP [[निवारण\N_NN के\PSP लिए\PSP]]_NP [[तिजारा\N_NNP]]_NP [[आते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd168	[[मंदिर\N_NN के\PSP]]_NP [[सामने\N_NST]]_NP [[एक\QT_QTC अत्यंत\RP_INTF आकर्षक\JJ]]_NP [[स्तंभ\N_NN]]_NP [[स्थापित\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd169	[[इसे\DM_DMD मान-स्तंभ\N_NNP]]_NP [[कहकर\V_VM पुकारा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd170	[[स्तंभ\N_NN के\PSP]]_NP [[ऊपर\N_NST]]_NP [[भगवान\N_NN की\PSP]]_NP [[मूर्तियाँ\N_NN]]_NP [[लगाई\V_VM गई\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd171	[[भगवान\N_NN की\PSP]]_NP [[मूर्तियों\N_NN के\PSP]]_NP [[दूर\N_NN से\PSP ही\RP_RPD]]_NP [[दर्शन\N_NN]]_NP [[हो\V_VM जाते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd172	[[इसे\DM_DMD मान-स्तंभ\N_NNP]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd173	[[मान-स्तंभ\N_NNP के\PSP]]_NP [[दर्शन\N_NN मात्र\N_NN से\PSP ही\RP_RPD]]_NP [[व्यक्ति\N_NN का\PSP]]_NP [[घमंड\N_NN]]_NP [[कम\QT_QTF]]_JJP [[हो\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd174	[[सामान्य\JJ रीति\N_NN]]_NP [[यह\DM_DMD]]_NP [[है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[मान-स्तंभ\N_NNP की\PSP]]_NP [[चोटी\N_NN पर\PSP]]_NP [[तीर्थंकर\N_NNP भगवान\N_NN की\PSP]]_NP [[चार\QT_QTC मूर्तियाँ\N_NN]]_NP [[स्थापित\N_NN]]_NP [[की\PSP जाती\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd175	[[तिजारा\N_NNP में\PSP]]_NP [[वर्ष\N_NN में\PSP]]_NP [[दो\QT_QTC बार\N_NN]]_NP [[विशेष\JJ कार्यक्रमों\N_NN का\PSP]]_NP [[आयोजन\N_NN]]_NP [[किया\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd176	[[एक\QT_QTC बार\N_NN]]_NP [[फाल्गुन\N_NNP सप्तमी\N_NNP को\PSP]]_NP [[और\CC_CCD]]_CCP [[दूसरी\QT_QTC बार\N_NN]]_NP [[श्रावण\N_NNP शुक्ल\N_NNP दशमी\N_NNP को\PSP]]_NP [[।\RD_PUNC]]_BLK
htd177	[[तिजारा\N_NNP के\PSP]]_NP [[अतिशय\N_NNP क्षेत्र\N_NN में\PSP]]_NP [[श्रद्धालुओं\N_NN के\PSP]]_NP [[ठहरने\V_VM के\PSP लिए\PSP]]_VGF [[300\QT_QTC कमरों\N_NN की\PSP]]_NP [[धर्मशाला\N_NN]]_NP [[बनाई\V_VM गई\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd178	[[प्राचीन\JJ काल\N_NN में\PSP]]_NP [[तिजारा\N_NNP अतिशय\N_NNP क्षेत्र\N_NN]]_NP [[देहरा\N_NNP नाम\N_NN से\PSP]]_NP [[प्रसिद्ध\N_NN]]_NP [[था\N_NN]]_VGF
htd179	[[कालांतर\N_NN में\PSP]]_NP [[यह\DM_DMD स्थान\N_NN]]_NP [[देहरा-तिजारा\N_NNP]]_NP [[और\CC_CCS]]_CCP [[अब\N_NST]]_NP [[सिर्फ\QT_QTF तिजारा\N_NNP भी\RP_RPD]]_NP [[कहलाता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd180	[[बस्तर\N_NNP के\PSP]]_NP [[जिला\N_NN मुख्यालय\N_NN जगदलपुर\N_NNP से\PSP]]_NP [[दक्षिण\N_NST में\PSP]]_NP [[35\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[कांकेर\N_NNP घाटी\N_NN राष्ट्रीय\N_NN उद्यान\N_NN]]_NP [[स्थित\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd181	[[कांकेर\N_NNP घाटी\N_NN राष्ट्रीय\N_NN उद्यान\N_NN]]_NP [[अपने\PR_PRF जलप्रपातों\N_NN]]_NP [[,\RD_PUNC]]_CCP [[गुफाओं\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[जैव\N_NN विविधता\N_NN के\PSP लिये\PSP]]_NP [[प्रसिद्ध\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd182	[[कांकेर\N_NNP घाटी\N_NN के\PSP]]_NP [[मुख्य\JJ पर्यटन\N_NN स्थल\N_NN]]_NP [[निम्नानुसार\N_NN]]_NP [[हैं\V_VAUX -\RD_PUNC]]_VGF
htd183	[[जगदलपुर\N_NNP से\PSP]]_NP [[35\QT_QTC किलामीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\N_NN]]_NP [[तीरथगढ़\N_NNP का\PSP]]_NP [[मनमोहक\JJ जलप्रपात\N_NN]]_NP [[पर्यटकों\N_NN का\PSP]]_NP [[मन\N_NN]]_NP [[मोह\V_VM लेता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd184	[[पर्यटक\N_NN]]_NP [[इसकी\DM_DMD मोहक\JJ छटा\N_NN में\PSP]]_NP [[खो\V_VM जाते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd185	[[तीरथगढ़\N_NNP से\PSP]]_NP [[वापिस\N_NN जाने\V_VM का\PSP]]_VGF [[मन\N_NN ही\RP_RPD]]_NP [[नहीं\RP_NEG करता\V_VM]]_VGF [[।\RD_PUNC]]_BLK
htd186	[[मुनगाबहार\N_NNP नदी\N_NN पर\PSP]]_NP [[स्थित\N_NN]]_NP [[यह\DM_DMD जलप्रपात\N_NN]]_NP [[चन्द्राकार\JJ रूप\N_NN से\PSP]]_NP [[बनी\V_VM]]_VGF [[पहाड़ी\N_NN से\PSP]]_NP [[300\QT_QTC फिट\N_NN नीचे\N_NST]]_NP [[सीढ़ीनुमा\JJ प्राकृतिक\JJ संरचनाओं\N_NN पर\PSP]]_NP [[गिरता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd187	[[पानी\N_NN के\PSP]]_NP [[गिरने\V_VM से\PSP]]_VGF [[बना\V_VM]]_VGF [[दूधिया\JJ झाग\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[पानी\N_NN की\PSP]]_NP [[बूँदों\N_NN का\PSP]]_NP [[प्राकृतिक\JJ फव्वारा\N_NN]]_NP [[पर्यटकों\N_NN को\PSP]]_NP [[मन्द-मन्द\RB]]_RBP [[भिगो\V_VM देता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd188	[[भूविज्ञान\N_NN में\PSP]]_NP [[एम.टेक.\N_NN]]_NP [[होने\V_VM के\PSP]]_VGF [[नाते\N_NN]]_NP [[मैने\PR_PRP]]_NP [[इसकी\DM_DMD भूवैज्ञानिक\N_NN उत्पत्ति\N_NN]]_NP [[जानने\V_VM का\PSP]]_VGF [[प्रयास\N_NN किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK
htd189	[[मैनें\PR_PRP]]_NP [[यह\DM_DMD]]_NP [[पाया\V_VM]]_VGF [[।\RD_PUNC]]_BLK
htd190	[[करोड़ो\N_NN वर्ष\N_NN पहले\N_NST]]_NP [[किसी\DM_DMI भूकंप\N_NN से\PSP]]_NP [[बने\V_VM]]_VGF [[चन्द्र-भ्रंस\N_NN से\PSP]]_NP [[नदी\N_NN के\PSP]]_NP [[डाउन\N_NN साइड\N_NN की\PSP]]_NP [[चट्टाने\N_NN]]_NP [[नीचे\N_NST धसक\N_NN]]_NP [[गई\V_VM थीं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd191	[[एवं\CC_CCD]]_CCP [[इससे\DM_DMD]]_NP [[बनी\V_VM]]_VGF [[सीढ़ी\N_NN नुमा\N_NN घाटी\N_NN ने\PSP]]_NP [[इस\DM_DMD मनोरम\JJ जलप्रपात\N_NN का\PSP]]_NP [[सृजन\N_NN]]_NP [[किया\V_VM होगा\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd192	[[तीरथगढ़\N_NNP जलप्रपात\N_NN से\PSP]]_NP [[20\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[पुरातात्विक\JJ महत्व\N_NN का\PSP]]_NP [[मंदिर\N_NN]]_NP [[चिंगीतराई\N_NNP में\PSP]]_NP [[स्थित\V_VM]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd193	[[तीरथगढ़\N_NNP के\PSP साथ\PSP]]_NP [[चिंगीतराई\N_NNP]]_NP [[एवं\CC_CCD]]_CCP [[चन्द्रगिरी\N_NNP]]_NP [[ऐतिहासिक\JJ महत्व\N_NN]]_NP [[रखते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd194	[[ऐसा\DM_DMD]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd195	[[तीरथगढ़\N_NNP रियासत\N_NN के\PSP]]_NP [[किसी\PR_PRI राजा\N_NN के\PSP]]_NP [[दो\QT_QTC पुत्र\N_NN]]_NP [[थे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd196	[[एक\QT_QTC राजकुमार\N_NN चन्द्रदेव\N_NNP]]_NP [[और\CC_CCD]]_CCP [[दूसरा\QT_QTO तीरथदेव\N_NNP]]_NP [[।\RD_PUNC]]_BLK
htd197	[[राजकुमार\N_NN चन्द्रदेव\N_NNP को\PSP]]_NP [[विरासत\N_NN में\PSP]]_NP [[चन्द्रगिरी\N_NNP का\PSP]]_NP [[क्षेत्र\N_NN]]_NP [[मिला\V_VM]]_VGF [[।RD_PUNC]]_BLK
htd198	[[चन्द्रदेव\N_NNP के\PSP]]_NP [[नाम\N_NN पर\PSP ही\RP_RPD]]_NP [[इस\DM_DMD शहर\N_NN का\PSP]]_NP [[नाम\N_NN पर\PSP]]_NP [[चन्द्रगिरी\N_NNP]]_NP [[पड़ा\V_VM]]_VGF [[।\RD_PUNC]]_BLK
htd199	[[वहीं\DM_DMD]]_NP [[उनके\PR_PRP भाई\N_NN को\PSP]]_NP [[तीरथगढ़\N_NNP की\PSP]]_NP [[जागीर\N_NN]]_NP [[मिली\V_VM]]_VGF [[।\RD_PUNC]]_BLK
htd200	[[जिसका\PR_PRL नाम\N_NN]]_NP [[उनके\PR_PRP नाम\N_NN पर\PSP]]_NP [[तीरथगढ\N_NNP]]_NP [[पड़\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd201	[[चन्द्रगिरी\N_NNP]]_NP [[एवं\CC_CCS]]_CCP [[चिंगीतराई\N_NNP में\PSP]]_NP [[पुरातात्विक\JJ महत्व\N_NN के\PSP]]_NP [[अवशेष\N_NN]]_NP [[प्राप्त\N_NN होते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd202	[[जगदलपुर\N_NNP से\PSP]]_NP [[30\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[विश्व\N_NN प्रसिद्ध\JJ कोटमसर\N_NNP की\PSP]]_NP [[प्राकृतिक\JJ गुफाएँ\N_NN]]_NP [[स्थित\V_VM]]_NP [[हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd203	[[विश्व\N_NN की\PSP]]_NP [[सबसे\RP_INTF लम्बी\JJ इस\DM_DMD गुफा\N_NN की\PSP]]_NP [[लंबाई\N_NN]]_NP [[4500\QT_QTC मीटर\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd204	[[चूना\N_NN पत्थर\N_NN के\PSP]]_NP [[घुलने\V_VM से\PSP]]_VGNF [[बनी\V_VM]]_VGNF [[ये\DM_DMD गुफाएँ\N_NN]]_NP [[चूनापत्थर\N_NN के\PSP]]_NP [[जमने\V_VM से\PSP]]_VGNF [[बनी\V_VM]]_VGNF [[संरचनाओं\N_NN के\PSP कारण\N_NN]]_NP [[प्रसिद्ध\JJ]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd205	[[चूनापत्थर\N_NN के\PSP]]_NP [[जमाव\N_NN के\PSP कारण\N_NN]]_NP [[स्टलेगटाइट\N_NN]]_NP [[,\RD_PUNC]]_CCP [[स्टलेगमाइट\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[ड्रपिस्टोन\N_NN]]_NP [[जैसी\DM_DMR संरचनायें\N_NN]]_NP [[बन\V_VM जाती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd206	[[छत\N_NN पर\PSP]]_NP [[लटकते\V_VM]]_VGF [[झूमर\N_NN स्टलेगटाइट\N_NN]]_NP [[,\RD_PUNC]]_CCP [[जमीन\N_NN से\PSP ऊपर\N_NST]]_NP [[जाते\V_VM]]_VGF [[स्तंभ\N_NN स्टलेगमाइट\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[छत\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[जमीन\N_NN से\PSP]]_NP [[मिले\V_VM]]_VGF [[बड़े-बड़े\JJ स्तंभ\N_NN]]_NP [[ड्रपिस्टोन\N_NN]]_NP [[कहलाते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd207	[[डॉ.\N_NN शंकर\N_NNP तिवारी\N_NNP ने\PSP]]_NP [[प्रथम\QT_QTF बार\N_NN]]_NP [[इस\DM_DMD गुफा\N_NN का\PSP]]_NP [[वर्णन\N_NN]]_NP [[किया\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd208	[[इस\DM_DMD गुफा\N_NN में\PSP]]_NP [[छोटे-छोटे\JJ पोखर\N_NN]]_NP [[स्थित\V_VM]]_NP [[हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd209	[[गुफाओं\N_NN में\PSP]]_NP [[पायी\V_VM जाने\V_VM वाली\PSP]]_VGNF [[छोटी-छोटी\JJ मछलियों\N_NN की\PSP]]_NP [[आँखें\N_NN]]_NP [[नहीं\RP_NEG पायी\V_VM जातीं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd210	[[सदियों\N_NN से\PSP]]_NP [[अंधेरे\N_NN में\PSP]]_NP [[रहने\V_VM के\PSP कारण\N_NN]]_VGNF [[इनकी\DM_DMD आँखों\N_NN की\PSP]]_NP [[उपयोगिता\N_NN]]_NP [[खत्म\N_NN हो\V_VM गई\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd211	[[अब\N_NST]]_NP [[ये\DM_DMD मछलियाँ\N_NN]]_NP [[जन्म\N_NN से\PSP ही\RP_RPD]]_NP [[अंधी\JJ]]_NP [[पैदा\N_NN होती\V_VM हैं\V_VAUX।\RD_PUNC]]_VGF
htd212	[[यह\DM_DMD डार्विन\N_NNP के\PSP]]_NP [[सिद्धांत\N_NN की\PSP]]_NP [[पुष्टि\N_NN]]_NP [[करती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd213	[[कोटमसर\N_NNP से\PSP]]_NP [[16\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[कैलाश\N_NNP गुफा\N_NN]]_NP [[स्थित\V_VM]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd214	[[इसके\DM_DMD]]_NP [[बड़े-बड़े\JJ हॉल\N_NN]]_NP [[किसी\PR_PRI राजा\N_NN के\PSP]]_NP [[दरबार\N_NN सा\RP_RPD]]_NP [[भान\N_NN]]_NP [[देते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd215	[[चूना\N_NN पत्थर\N_NN की\PSP]]_NP [[आकृतियाँ\N_NN]]_NP [[शिवलिंग\N_NN के\PSP]]_NP [[समान\JJ]]_JJP [[जान\N_NN पड़ती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd216	[[इसलिये\RB]]_NP [[इस\DM_DMD गुफा\N_NN का\PSP]]_NP [[धार्मिक\JJ महत्व\N_NN भी\RP_RPD]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd217	[[कैलाश\N_NNP गुफा\N_NN में\PSP]]_NP [[महाशिवरात्रि\N_NNP के\PSP]]_NP [[दिन\N_NN]]_NP [[भक्तों\N_NN का\PSP तांता\N_NN]]_NP [[लगा\V_VM रहता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd218	[[कैलाश\N_NNP गुफा\N_NN]]_NP [[50\QT_QTC मीटर\N_NN की\PSP]]_NP [[ऊँचाई\N_NN पर\PSP]]_NP [[तथा\CC_CCD]]_CCP [[2500\QT_QTC मीटर\N_NN]]_NP [[लम्बी\JJ]]_JJP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd219	[[दण्डक\N_NNP गुफा\N_NN]]_NP [[कोटमसर\N_NNP से\PSP]]_NP [[8\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\V_VM]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd220	[[दण्डक\N_NNP गुफा\N_NN में\PSP भी\RP_RPD]]_NP [[कोटमसर\N_NNP गुफा\N_NN के\PSP]]_NP [[समान\JJ ही\RP_RPD]]_NP [[स्टलेगटाइट\N_NN]]_NP [[,\RD_PUNC]]_CCP [[स्टलेगमाइट\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[ड्रपिस्टोन\N_NN]]_NP [[जैसी\CC_CCS संरचनायें\N_NN]]_NP [[भव्य\JJ स्वरूप\N_NN]]_NP [[प्रदान\N_NN]]_NP [[करती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd221	[[कांगेर\N_NNP घाटी\N_NN से\PSP]]_NP [[लगी\V_VM]]_VGNF [[अरण्यक\N_NNP गुफा\N_NN में\PSP]]_NP [[जाधरा\N_NNP झांपी\N_NNP]]_NP [[और\CC_CCD]]_CCP [[मकर\N_NNP कक्ष\N_NNP की\PSP]]_NP [[अवशैल\JJ संरचनाएँ\N_NN]]_NP [[देखते\V_VM ही\RP_RPD]]_VGNF [[बनती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd222	[[रायपुर\N_NNP से\PSP]]_NP [[जगदलपुर\N_NNP]]_NP [[आते\V_VM]]_VGNF [[समय\N_NN]]_NP [[बस्तर\N_NNP जिले\N_NN का\PSP]]_NP [[स्वागत\N_NN]]_NP [[करने\V_VM]]_VGNF [[कांकेर\N_NNP की\PSP]]_NP [[विशाल\JJ पहाड़ियाँ\N_NN]]_NP [[तत्पर\N_NN]]_NP [[दिखाई\V_VM देती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd223	[[कांकेर\N_NNP से\PSP]]_NP [[22\QT_QTC किलोमीटर\N_NN आगे\N_NST]]_NP [[शुरू\N_NN]]_NP [[होती\V_VM है\V_VAUX]]_VGF [[केशकाल\N_NNP की\PSP]]_NP [[मनोरम\JJ घाटी\N_NN]]_NP [[।\RD_PUNC]]_BLK
htd224	[[हेयर\JJ पिन\N_NN मोड़\V_VM]]_NP [[लिये\V_VM हुये\V_VAUX]]_VGNF [[यह\DM_DMD मनोरम\JJ घाटी\N_NN]]_NP [[पर्यटकों\N_NN का\PSP]]_NP [[मन\N_NN]]_NP [[मोह\N_NN]]_NP [[लेती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd225	[[केशकाल\N_NNP घाटी\N_NN के\PSP]]_NP [[अंत\N_NN में\PSP]]_NP [[शुरू\N_NN]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[दण्डकारण्य\N_NNP का\PSP]]_NP [[पठार\N_NN]]_NP [[।\RD_PUNC]]_BLK
htd226	[[पंचवटी\N_NNP के\PSP]]_NP [[विश्रामगृह\NN]]_NP [[एवं\CC_CCD]]_CCP [[वाचिंग\N_NN टावर\N_NN से\PSP]]_NP [[केशकाल\N_NNP घाट\N_NN का\PSP]]_NP [[मनोरम\JJ दृश्य\N_NN]]_NP [[दिखाई\V_VM पड़ता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd227	[[एकाएक\N_NN तो\RP_RPD]]_NP [[यह\DM_DMD एहसास\N_NN ही\RP_RPD]]_NP [[नहीं\RP_NEG होता\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[हम\PR_PRP मैदानी\JJ क्षेत्र\N_NN के\PSP]]_NP [[दृश्यों\N_NN को\PSP]]_NP [[देख\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd228	[[दूर-दूर\N_NN तक\PSP]]_NP [[पर्वत\N_NN मालाएँ\N_NN]]_NP [[फैली\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_CCP
htd229	[[हरी\JJ चादर\N_NN में\PSP]]_NP [[लिपटी\V_VM]]_VGNF [[सुन्दर\JJ वसुन्धरा\N_NN]]_NP [[,\RD_PUNC]]_CCP [[बादलों\N_NN के\PSP]]_NP [[पर्वतों\N_NN से\PSP]]_NP [[टकराते\V_VM]]_VGNF [[झुण्ड\N_NN]]_NP [[हमें\PR_PRP]]_NP [[मानों\N_NN]]_NP [[हिमालय\N_NNP पर्वत\N_NN सा\RP_RPD]]_NP [[एहसास\N_NN]]_NP [[कराते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd230	[[बस्तर\N_NNP की\PSP]]_NP [[वास्तविक\JJ सीमा\N_NN]]_NP [[यहीं\DM_DMD से\PSP]]_NP [[शुरू\N_NN]]_NP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd231	[[बस्तर\N_NNP के\PSP]]_NP [[सदर\N_NN मुकाम\N_NN]]_NP [[जगदलपुर\N_NNP से\PSP]]_NP [[105\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\V_VM]]_NP [[बारसूर\N_NNP तक\PSP]]_NP [[पहुँचने\V_VM के\PSP लिये\PSP]]_VGNF [[गीदम\N_NNP से\PSP]]_NP [[होकर\V_VM]]_VGNF [[जाना\V_VM पड़ता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd232	[[बारसूर\N_NNP गीदम\N_NNP से\PSP]]_NP [[22\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\V_VM]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd233	[[यहाँ\DM_DMD]]_NP [[गणेश\N_NNP जी\N_NN की\PSP]]_NP [[विशाल\JJ मूर्ति\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd234	[[बारसूर\N_NNP]]_NP [[नाग\N_NNP राजाओं\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[काकतीय\N_NNP शासकों\N_NN की\PSP]]_NP [[राजधानी\N_NN]]_NP [[रहा\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd235	[[बारसूर\N_NNP]]_NP [[ग्यारहवीं\QT_QTF]]_NP [[एवं\CC_CCD]]_CCP [[बारहवीं\QT_QTF शताब्दी\N_NN के\PSP]]_NP [[मंदिरो\N_NN के\PSP लिए\PSP]]_NP [[प्रसिद्ध\JJ]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd236	[[बारसूर\N_NNP के\PSP]]_NP [[मंदिरों\N_NN में\PSP]]_NP [[मामा-भांजा\N_NNP मंदिर\N_NN]]_NP [[मूलत:\N_NN]]_NP [[शिव-मंदिर\N_NNP]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
htd237	[[मामा-भांजा\N_NNP मंदिर\N_NN]]_NP [[दो\QT_QTC गर्भगृह\N_NN]]_NP [[युक्त\JJ मंदिर\N_NN]]_NP [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
