ID	Value
hhd199	[[मछली\N_NN ,\RD_PUNC अखरोट\N_NN और\CC_CCD बादाम\N_NN]]_NP [[खाने\V_VM से\PSP भी\RP_RPD]]_VGNF [[दिमाग\N_NN]]_NP [[तेज\RB]]_JJP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd200	[[एच.आई.वी.\N_NNP का\PSP]]_NP [[अर्थ\N_NN]]_NP [[है\V_VM ’\RD_PUNC]]_VGF [[ह्यूमन\N_NN इम्यूनो-डेफिशिएंशी\N_NN वायरस\N_NN ’\RD_PUNC]]_NP [[।\RD_PUNC]]_BLK
hhd201	[[एच.आई.वी.\N_NNP शरीर\N_NN की\PSP]]_NP [[प्रतिरक्षण\JJ प्रणाली\N_NN को\PSP]]_NP [[आघात\N_NN]]_NP [[पहुँचाता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd202	[[प्रतिरक्षण\JJ प्रणाली\N_NN]]_NP [[हमारे\PR_PRP शरीर\N_NN के\PSP]]_NP [[भीतर\N_NST]]_NP [[ऐसी\DM_DMD व्यवस्थाओं\N_NN का\PSP]]_NP [[तंत्र\N_NN]]_NP [[है\V_VM ,\RD_PUNC]]_VGF [[जो\PR_PRL संक्रमण\N_NN से\PSP]]_NP [[हमारी\PR_PRP रक्षा\N_NN]]_NP [[करता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd203	[[प्रतिरक्षण\JJ प्रणाली\N_NN सुरक्षा\N_NN तंत्र\N_NN]]_NP [[शरीर\N_NN में\PSP]]_NP [[रोगवाहकों\N_NN या\CC_CCD ’\RD_PUNC बाहरी\N_NST हमलावरों\N_NN ’\RD_PUNC]]_NP [[जैसे\CC_CCS वायरस\N_NN ,\RD_PUNC बैक्टीरिया\N_NN ,\RD_PUNC आदि\N_NN की\PSP]]_NP [[पहचान\N_NN करता\V_VM है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[उनका\PR_PRP खात्मा\V_VM]]_NP [[करता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd204	[[’\RD_PUNC एच.आई.वी.\N_NNP ’\RD_PUNC]]_NP [[एक\QT_QTC वायरस\N_NN]]_NP [[है\V_VM]]_VGF [[जो\PR_PRL प्रतिरक्षण\JJ प्रणाली\N_NN ,\RD_PUNC]]_NP [[विशेषकर\N_NN सीडी-4\N_NNP कोशिकाओं\N_NN पर\PSP]]_NP [[हमला\V_VM]]_NP [[करता\V_VAUX है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[उन्हें\PR_PRP नष्ट\V_VM]]_NP [[कर\V_VAUX देता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd205	[[सीडी-4\N_NNP कोशिकाएँ\N_NN]]_NP [[विभिन्न\JJ रोगों\N_NN से\PSP]]_NP [[शरीर\N_NN की\PSP]]_NP [[रक्षा\N_NN में\PSP]]_NP [[मदद\V_VM]]_NP [[करती\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd206	[[क्या\DM_DMQ]]_NP [[होता\V_VM है\V_VAUX ,\RD_PUNC]]_VGF [[जब\PR_PRL किसी\DM_DMI व्यक्ति\N_NN को\PSP]]_NP [[एच.आई.वी.\N_NNP संक्रमण\N_NN]]_NP [[हो\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[?\RD_PUNC \RD_PUNC]]_BLK
hhd207	[[सीडी-4\N_NNP कोशिकाओं\N_NN में\PSP]]_NP [[घुसकर\V_VM]]_VGNF [[एच.आई.वी.\N_NNP]]_NP [[प्रजनन\N_NN के\PSP जरिए\PSP]]_NP [[अपनी\PR_PRF संख्या\N_NN]]_NP [[बड़ी\JJ तेजी\RB से\PSP]]_NP [[बढ़ाता\V_VM है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[इस\PR_PRP दौरान\N_NN]]_NP [[कोशिका\N_NN में\PSP]]_NP [[नये\JJ वायरस\N_NN]]_NP [[पैदा\N_NN]]_NP [[हो\V_VM जाते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd208	[[इससे\PR_PRP सीडी-4\N_NNP कोशिकाएँ\N_NN]]_NP [[खंडित\JJ]]_NP [[हो\V_VM जाती\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd209	[[सीडी-4\N_NNP कोशिका\N_NN]]_NP [[खंडित\JJ]]_NP [[हो\_VM जाने\V_VAUX से\PSP]]_VGNF [[अनेक\QT_QTF वायरस\N_NN]]_NP [[रक्त-प्रवाह\N_NN में\PSP]]_NP [[प्रवेश\N_NN]]_NP [[कर\V_VM जाते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd210	[[इसके\PR_PRP बाद\N_NST]]_NP [[एच.आई.वी.\N_NNP]]_NP [[अन्य\JJ सीडी-4\N_NNP कोशिकाओं\N_NN पर\PSP]]_NP [[हमला\V_VM करता\V_VAUX है\V_VAUX ,\RD_PUNC]]_VGNF [[और\CC_CCD]]_NEGP [[यह\DM_DMD प्रक्रिया\N_NN]]_NP [[बार\RB -\RD_PUNC बार\RB]]_NP [[दोहरायी\V_VM]]_NP [[जाती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd211	[[एच.आई.वी.\N_NNP ज्यादातर\QT_QTF सीडी-4\N_NNP कोशिकाओं\N_NN को\PSP]]_NP [[नष्ट\N_NN]]_NP [[कर\V_VM देता\V_VAUX है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[इस\PR_PRP प्रकार\N_NN]]_NP [[संक्रमित\JJ व्यक्ति\N_NN की\PSP]]_NP [[प्रतिरक्षण\JJ प्रणाली\N_NN]]_NP [[नष्ट\N_NN]]_NP [[हो\V_VM जाती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd212	[[एच.आई.वी.\N_NNP की\PSP]]_NP [[जाँच\N_NN]]_NP [[अवश्य\RB]]_NP [[कराएँ\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd213	[[एच.आई.वी.\N_NNP जाँच\N_NN]]_NP [[आसान\JJ ,\RD_PUNC सुरक्षित\JJ तथा\CC_CCD जन\N_NN स्वास्थ्य\N_NN केन्द्रों\N_NN पर\PSP]]_NP [[उपलब्ध\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd214	[[किसी\PR_PRI व्यक्ति\N_NN को\PSP]]_NP [[एड्स\N_NNP]]_NP [[होने\V_VM पर\PSP]]_VGNF [[निम्न\JJ दुष्परिणाम\N_NN]]_NP [[सामने\N_NST]]_NP [[आते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd215	[[व्यक्ति\N_NN बार\RB -\RD_PUNC बार\RB]]_NP [[बीमार\N_NN]]_NP [[पड़ने\V_VM लगता\V_VAUX है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[निरन्तर\JJ कमजोर\JJ]]_NP [[होता\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd216	[[व्यक्ति\N_NN को\PSP]]_NP [[बड़ी\JJ आसानी\N_NN से\PSP]]_NP [[संक्रमण\N_NN]]_NP [[होने\V_VM लगते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd217	[[प्रतिरक्षण\JJ क्षमता\N_NN]]_NP [[कम\QT_QTF]]_JJP [[होने\V_VM पर\PSP]]_VGF [[ये\DM_DMD व्यक्ति\N_NN को\PSP]]_NP [[ये\DM_DMD संक्रमण\N_NN]]_NP [[बड़ी\JJ आसानी\N_NN से\PSP]]_NP [[दबोच\V_VM लेते\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd218	[[एड्स\N_NNP के\PSP साथ\PSP]]_NP [[रह\V_VM रहे\V_VAUX]]_VGF [[लोगों\N_NN का\PSP]]_NP [[विरोध\N_NN]]_NP [[न\RP_NEG करें\V_VAUX]]_VGF [[।\RD-PUNC]]_BLK
hhd219	[[एच.आई.वी.\N_NNP और\CC_CCD एड्स\N_NNP के\PSP]]_NP [[खिलाफ़\N_NN]]_NP [[देश\N_NN की\PSP]]_NP [[महायात्रा\N_NN में\PSP]]_NP [[शामिल\V_VM]]_NP [[हों\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd220	[[सामुदायिक\JJ सेवा\N_NN केन्द्र\N_NN]]_NP [[एच.आई.वी.\N_NNP एड्स\N_NNP से\PSP]]_NP [[संक्रमित\JJ एवं\CC_CCD अप्रभावित\JJ]]_NP [[लोगों\N_NN के\PSP लिए\PSP]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd221	[[यहाँ\DM_DMD पर\PSP]]_NP [[एच.आई.वी.\N_NNP संक्रमित\JJ व्यक्तियों\N_NN की\PSP]]_NP [[सम्पूर्ण\JJ देखभाल\N_NN व\CC_CCD सहायता\N_NN]]_NP [[की\V_VM जाती\V_VAUX है\V_VAUX ,\RD_PUNC]]_VGF [[जिससे\PR_PRL कि\CC_CCS]]_CCP [[प्रभावित\JJ परिवार\N_NN के\PSP]]_NP [[सदस्य\N_NN]]_NP [[एक\QT_QTC सम्मानित\JJ व\CC_CCD सम्पूर्ण\JJ जीवन\N_NN]]_NP [[जी\V_VM सकें\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd222	[[आमतौर\RB पर\PSP]]_NP [[पैप\N_NNP लड़कियों\N_NN में\PSP]]_NP [[15\QT_QTC साल\N_NN की\PSP]]_NP [[उम्र\N_NN के\PSP]]_NP [[बाद\N_NST]]_NP [[होने\V_VM लगता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd223	[[आज\N_NST]]_NP [[पेट\N_NN और\CC_CCD छाती\N_NN के\PSP]]_NP [[अनेक\QT_QTF विकारों\N_NN को\PSP]]_NP [[दूर\RB करने\V_VM के\PSP लिए\PSP]]_NP [[एक\QT_QTC छोटा\JJ सा\RP_RPD]]_NP [[छेद\N_NN ही\RP_RPD]]_NP [[पर्याप्त\N_NN]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[इस\PR_PRP विधि\N_NN को\PSP ’\RD_PUNC]]_NP [[लैपरोस्कोपिक\N_NNP सर्जरी\N_NN ’\RD_PUNC या\CC_CCD ’\RD_PUNC की\PSP होल\N_NN ’\RD_PUNC या\CC_CCD ’\RD_PUNC बटन\N_NNP होल\N_NNP सर्जरी\N_NN ’\RD_PUNC]]_NP [[के\PSP नाम\N_NN से\PSP]]_NP [[जाना\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd224	[[पित्ताशय\N_NN में\PSP]]_NP [[पथरी\N_NNP]]_NP [[हो\V_VM जाने\V_VAUX पर\PSP]]_VGF [[पित्ताशय\N_NN]]_NP [[निकालने\V_VM के\PSP लिए\PSP]]_VGF [[।\RD_PUNC]]_BLK
hhd225	[[अपेंडिक्श\N_NN में\PSP]]_NP [[सूजन\N_NN]]_NP [[आ\V_VM जाने\V_VAUX पर\PSP]]_VGNF [[अपेंडिक्श\N_NN]]_NP [[निकालने\V_VM के\PSP लिए\PSP]]_VGF [[।\RD_PUNC]]_BLK
hhd226	[[पेप्टिक\N_NNP अल्सर\N_NN की\PSP]]_NP [[बीमारी\N_NN]]_NP [[दूर\V_VM]]_NP [[करने\V_VAUX के\PSP लिए\PSP]]_VGF [[।\RD_PUNC]]_BLK
hhd227	[[हायाटस\N_NNP हर्निया\N_NN को\PSP]]_NP [[दुरुस्त\V_VM]]_NP [[करने\V_VAUX के\PSP लिए\PSP]]_VGF [[।\RD_PUNC]]_BLK
hhd228	[[इंग्वाईनल\N_NNP हर्निया\N_NN के\PSP]]_NP [[उपचार\N_NN के\PSP लिए\PSP]]_NP [[।\RD_PUNC]]_BLK
hhd229	[[इस\PR_PRP के\PSP अलावा\CC_CCD]]_NP [[छाती\N_NN के\PSP]]_NP [[भीतर\N_NST के\PSP]]_NP [[कुछ\QT_QTF विकारों\N_NN को\PSP भी\RP_RPD]]_NP [[इस\PR_PRP विधि\N_NN से\PSP]]_NP [[दूर\V_VM]]_NP [[किया\V_VAUX जा\V_VAUX सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd230	[[मसलन\CC_CCS कैंसर\N_NN]]_NP [[(\RD_PUNC पेट\N_NN का\PSP )\RD_PUNC ,\RD_PUNC लिवर\N_NN की\PSP बीमारियाँ\N_NN ,\RD_PUNC]]_NP [[आंत\N_NN संबंधी\N_NN रोग\N_NN]]_NP [[आदि\N_NN]]_NP [[।\RD_PUNC]]_BLK
hhd231	[[पारंपरिक\JJ शल्यक्रिया\N_NN के\PSP]]_NP [[मुकाबले\N_NN]]_NP [[इस\PR_PRP विधि\N_NN के\PSP]]_NP [[अनेक\QT_QTF फायदे\N_NN]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd232	[[बटन\N_NNP होल\N_NN सर्जरी\N_NN में\PSP]]_NP [[मरीज\N_NN को\PSP]]_NP [[ऑपरेशन\N_NN के\PSP]]_NP [[पश्‍चात\N_NST का\PSP]]_NP [[दर्द\JJ]]_NP [[बहुत\RP_INTF कम\QT_QTF]]_JJP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd233	[[टाँके\N_NN]]_NP [[नहीं\RP_NEG लगे\V_VM होने\V_VAUX की\PSP]]_VGNF [[वजह\N_NN से\PSP]]_NP [[अस्पताल\N_NN में\PSP]]_NP [[ज्यादा\QT_QTF दिन\N_NN]]_NP [[रहने\V_VM की\PSP]]_VGF [[जरूरत\N_NN]]_NP [[नहीं\RP_NEG पड़ती\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd234	[[बटन\N_NNP होल\N_NN सर्जरी\N_NN में\PSP]]_NP [[पेट\N_NN के\PSP]]_NP [[भीतरी\JJ अवयवों\N_NN को\PSP]]_NP [[चोट\N_NN]]_NP [[लगने\V_VM की\PSP]]_VGNF [[संभावना\N_NN]]_NP [[काफी\RP_INTF कम\QT_QTF]]_JJP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd235	[[चूँकि\CC_CCS भीतरी\N_NST दृश्य\N_NN]]_NP [[टीवी\N_NN के\PSP]]_NP [[पटल\N_NN पर\PSP]]_NP [[विस्तारित\V_VM]]_NP [[होकर\V_VAUX]]_VGNF [[दिखता\V_VM है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[प्रत्यक्ष\JJ रूप\N_NN से\PSP]]_NP [[अधिक\RP_INTF स्पष्ट\JJ]]_NP [[दिखाई\V_VM देता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd236	[[केवल\QT_QTF चार\QT_QTC छोटे\JJ छेद\N_NN]]_NP [[बने\V_VM होने\V_VM के\PSP कारण\N_NN]]_VGNF [[इन\PR_PRP घावों\N_NN के\PSP]]_NP [[पकने\V_VM या\CC_CCD संक्रमित\JJ हो\V_VM जाने\V_VM की\PSP]]_VGNF [[गुंजाइश\N_NN]]_NP [[काफी\RP_INTF कम\QT_QTF]]_JJP [[हो\V_VM जाती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd237	[[सामान्य\JJ शल्यक्रिया\N_NN के\PSP]]_NP [[पश्‍चात\N_NST]]_NP [[मरीज\N_NN]]_NP [[करीब\N_NN एक\QT_QTC सप्ताह\N_NN]]_NP [[बिस्तर\N_NN पर\PSP ही\RP_RPD]]_NP [[रहता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd238	[[ऐसे\DM_DMD में\PSP]]_NP [[उसे\PR_PRP]]_NP [[निमोनिया\N_NNP होने\V_VM ,\RD_PUNC शिराओं\N_NN में\PSP खून\N_NN के\PSP थक्के\N_NN जमने\V_VM]]_NP [[जैसी\CC_CCS लताओं\N_NN का\PSP]]_NP [[सामना\N_NST]]_NP [[करना\V_VM पड़\V_VAUX सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd239	[[लैपरोस्कोपिक\N_NNP विधि\N_NN में\PSP]]_NP [[ये\DM_DMD संभावनाएँ\N_NN]]_NP [[नगण्य\JJ]]_NP [[होती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd240	[[लैपरोस्कोपिक\N_NNP विधि\N_NN में\PSP]]_NP [[सामान्य\JJ चिकित्सा\N_NN के\PSP]]_NP [[मुकाबले\N_NN]]_NP [[दोगुना\QT_QTF समय\N_NN]]_NP [[लगता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd241	[[मरीज\N_NN को\PSP]]_NP [[ज्यादा\QT_QTF निश्चेतक\JJ दवा\N_NN]]_NP [[देनी\V_VM पड़ती\V_VAUX है\V_VAUX ,\RD_PUNC]]_VGF [[जिसके\PR_PRL अपने\PR_PRF नुकसान\N_NN]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd242	[[शल्यचिकित्सा\N_NN के\PSP]]_NP [[क्षेत्र\N_NN में\PSP ’\RD_PUNC]]_NP [[की\PSP होल\N_NNP सर्जरी\N_NN ’\N_NN]]_NP [[एक\QT_QTC क्रान्तिकारी\N_NN आविष्कार\N_NN]]_NP [[है\V_VM]]_VGF [[और\CC_CCD]]_CCP [[इससे\PR_PRL]]_NP [[ज्यादा\QT_QTF से\PSP ज्यादा\QT_QTF मरीज\N_NN]]_NP [[लाभान्वित\N_NN]]_JJP [[हो\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd243	[[एच.आई.वी.\N_NNP]]_NP [[उस\PR_PRP वायरस\N_NN या\CC_CCD विषाणु\N_NN को\PSP]]_NP [[कहते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[जो\PR_PRL इंसानों\N_NN के\PSP]]_NP [[अंदर\N_NST]]_NP [[बीमारी\N_NN से\PSP]]_NP [[बचने\V_VM वाली\PSP]]_VGNF [[ताकत\N_NN को\PSP]]_NP [[कम\QT_QTF]]_JJP [[कर\V_VM सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd244	[[एड्स\N_NNP]]_NP [[उस\PR_PRP हालत\N_NN को\PSP]]_NP [[कहते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[जिसमें\N_NN बीमारियों\N_NN से\PSP]]_NP [[लड़ने\V_VM की\PSP]]_VGNF [[ताकत\N_NN]]_NP [[बिल्कुल\N_NN कम\QT_QTF या\CC_CCD खत्म\V_VM]]_NP [[हो\V_VAUX जाती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd245	[[एच.आइ.वी.\N_NNP एड्स\N_NNP का\PSP]]_NP [[अभी\N_NST तक\PSP कोई\DM_DMI इलाज\N_NN]]_NP [[नहीं\RP_NEG है\V_VM]]_VGF [[मगर\CC_CCS]]_CCP [[इस\PR_PRL से\PSP]]_NP [[पूरी\JJ तरह\N_NN]]_NP [[बचा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd246	[[एड्स\N_NNP का\PSP]]_NP [[पहला\QT_QTO मरीज\N_NN]]_NP [[भारत\N_NNP में\PSP]]_NP [[1986\QT_QTC में\PSP]]_NP [[पाया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd247	[[1986\QT_QTC से\PSP]]_NP [[सन\N_NN 2002\QT_QTC तक\PSP]]_NP [[एच.आई.वी.\N_NNP के\PSP साथ\N_NN]]_NP [[जी\V_VM रहे\V_VAUX]]_VGNF [[लोगों\N_NN की\PSP]]_NP [[संख्या\N_NN]]_NP [[करीब\QT_QTF पैंतालीस\QT_QTC लाख\N_NN]]_NP [[हो\V_VM गई\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd248	[[एड्स\N_NNP]]_NP [[इनसे\PR_PRP]]_NP [[फैलता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd249	[[असुरक्षित\JJ यौन\N_NN संबंध\N_NN से\PSP]]_NP [[एड्स\N_NNP]]_NP [[फैलता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd250	[[एच.आई.वी\N_NNP संक्रमित\JJ रक्त\N_NN]]_NP [[चढ़ाने\V_VM से\PSP]]_VGNF [[एड्स\N_NNP]]_NP [[फैलता\V_VM है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
hhd251	[[बिना\PSP]]_NEGP [[उबली\V_VM हुई\V_VAUX]]_VGNF [[या\CC_CCD]]_CCP [[पहले\N_NST से\PSP]]_NP [[इस्तेमाल\N_NN]]_NP [[की\PSP गई\V_VM]]_VGNF [[सुई\N_NN के\PSP]]_NP [[प्रयोग\N_NN से\PSP]]_NP [[एड्स\N_NNP]]_NP [[फैलता\V_VM है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
hhd252	[[एच.आई.वी\N_NNP संक्रमित\JJ माँ\N_NN से\PSP]]_NP [[उसके\PR_PRP बच्चे\N_NN को\PSP]]_NP [[एड्स\N_NNP]]_NP [[फैलता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd253	[[एड्स\N_NNP इनसे\PR_PRP]]_NP [[नहीं\RP_NEG फैलता\V_VM है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
hhd254	[[छूने\V_VM से\PSP]]_NP [[आपसी\PR_PRC मेल-जोल\RD_ECH से\PSP]]_NP [[एड्स\N_NNP]]_NP [[नहीं\RP_NEG फैलता\V_VM है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
hhd255	[[साथ\N_NN]]_NP [[रहने\V_VM]]_VGNF [[या\CC_CCD]]_CCP [[उठने\V_VM बैठने\V_VM से\PSP]]_VGNF [[एड्स\N_NNP]]_NP [[नहीं\RP_NEG फैलता\V_VM है\V_VAUX]]_VGF [[|\RD_PUNC]]_BLK
hhd256	[[साथ\N_NN खाना\N_NN]]_NP [[खाने\V_VM से\PSP ,\RD_PUNC]]_VGF [[एक\QT_QTC दूसरे\N_NN के\PSP]]_NP [[कपड़े\N_NN]]_NP [[पहनने\V_VM से\PSP]]_VGNF [[या\CC_CCD]]_CCP [[एक\QT_QTC ही\RP_RPD गुसलखाने\N_NN का\PSP]]_NP [[प्रयोग\N_NN]]_NP [[करने\V_VM से\PSP]]_VGNF [[एड्स\N_NNP]]_VGF [[नहीं\RP_NEG फैलता\V_VM]]_VGF [[है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd257	[[एच.आई.वी.\N_NNP वायरस\N_NN]]_NP [[शरीर\N_NN की\PSP]]_NP [[बीमारियों\N_NN से\PSP]]_NP [[लड़ने\V_VM की\PSP]]_VGNF [[शक्ति\N_NN को\PSP]]_NP [[धीरे\RB -\RD_PUNC धीरे\RB नष्ट\N_NN]]_NP [[कर\V_VM देता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd258	[[बुखार\N_NN]]_NP [[नहीं\RP_NEG जाता\V_VM ,\RD_PUNC]]_VGNF [[डायरिया\N_NNP]]_NP [[नहीं\RP_NEG रूकता\V_VM ,\RD_PUNC]]_VGNF [[वजन\N_NN]]_NP [[कम\N_NN]]_JJP [[हो\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd259	[[मुँह\N_NN के\PSP]]_NP [[छाले\N_NN]]_NP [[ठीक\N_NN]]_NP [[नहीं\RP_NEG होते\V_VM]]_VGNF [[और\CC_CCD]]_CCP [[दवाइयाँ\N_NN]]_NP [[असर\N_NN]]_NP [[नहीं\RP_NEG करतीं\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd260	[[टी.बी.\N_NNP निमोनिया\N_NNP आदि\N_NN]]_NP [[घेर\V_VM लेते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd261	[[हमारे\PR_PRP शरीर\N_NN में\PSP]]_NP [[सैकड़ों\QT_QTC]]_NP [[ऐसे\DM_DMD छोटे\JJ जीव\N_NN]]_NP [[रहते\V_VM हैं\V_VAUX]]_VGF [[जिन्हें\PR_PRL माइक्रोस्कोप\N_NN से\PSP ही\RP_RPD]]_NP [[देखा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd262	[[एड्स\N_NNP के\PSP]]_NP [[कारण\N_NN]]_NP [[ऐसे\DM_DMD अनेक\QT_QTF लक्षण\N_NN]]_NP [[दिखलाई\V_VM पड़ने\V_VAUX लगते\V_VAUX हैं\V_VAUX]]_VGF [[जो\PR_PRL]]_CCP [[एड्स\N_NNP]]_NP [[होने\V_VM का\PSP]]_VGNF [[आभास\N_NN]]_NP [[देते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd263	[[कुछ\QT_QTF महत्वपूर्ण\JJ लक्षणों\N_NN का\PSP]]_NP [[विवरण\N_NN]]_NP [[नीचे\N_NST]]_NP [[दिया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
hhd264	[[एक\QT_QTC माह\N_NN से\PSP]]_NP [[लगातार\N_NN बुखार\N_NN]]_NP [[आना\V_VM]]_VGF [[|\RD_PUNC]]_BLK
hhd265	[[एक\QT_QTC माह\N_NN से\PSP]]_NP [[लगातार\N_NN दस्त\N_NN]]_NP [[आना\V_VM]]_VGF [[|\RD_PUNC]]_BLK
hhd266	[[एक\QT_QTC माह\N_NN से\PSP]]_NP [[लगातार\RB खाँसी\N_NN]]_NP [[आना\V_VM]]_VGF [[|\RD_PUNC]]_BLK
hhd267	[[शरीर\N_NN का\PSP]]_NP [[वजन\N_NN]]_NP [[एकाएक\N_NN 10\QT_QTC प्रतिशत\N_NN]]_NP [[कम\QT_QTF]]_JJP [[होना\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd268	[[मुँह\N_NN में\PSP]]_NP [[लगातार\N_NN घाव\N_NN व\CC_CCD छाले\N_NN]]_NP [[होना\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd269	[[शरीर\N_NN में\PSP]]_NP [[लगातार\N_NN चकत्ते\N_NN या\CC_CCD फोड़े-फुंसी\N_NN]]_NP [[होना\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd270	[[टी.बी.\N_NNP ,\RD_PUNC]]_NP [[जिसमें\PR_PRL औषधि\N_NN का\PSP]]_NP [[असर\N_NN]]_NP [[न\RP_NEG हो\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd271	[[लसिका\N_NNP ग्रन्थियों\N_NN का\PSP]]_NP [[एक\QT_QTC से\PSP]]_NP [[अधिक\QT_QTF स्थान\N_NN पर\PSP]]_NP [[आकार\N_NN]]_NP [[बढ़ना\V_VM]]_VGF [[।\RD_PUNC]]_BLK
hhd272	[[स्तन\N_NN पर\PSP या\CC_CCD शरीर\N_NN मे\PSP]]_NP [[अन्य\JJ कहीं\N_NST]]_NP [[गाँठ\N_NN या\CC_CCD सूजन\N_NN]]_NP [[।\RD_PUNC]]_BLK
hhd273	[[एड्स\N_NNP से\PSP]]_NP [[बचाव\N_NN]]_VGNF [[एवं\CC_CCD]]_CCP [[प्रचार\N_NN प्रसार\N_NN]]_NP [[।\RD_PUNC]]_BLK
