ID	Value
HAD108	[[जबकि\CC_CCS]]_CCP [[जमीनी\JJ सचाई\N_NN]]_NP [[इसके\PR_PRP ठीक\JJ विपरीत\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD109	[[कृषि\N_NN संसदीय\N_NN समिति\N_NN ने\PSP]]_NP [[विगत\JJ मार्च\N_NN में\PSP]]_NP [[इस\DM_DMD बारे\N_NN में\PSP]]_NP [[एक\QT_QTC अध्ययन\JJ रिपोर्ट\N_NN संसद\N_NN के\PSP]]_NP [[मानसून\N_NN सत्र\N_NN में\PSP]]_NP [[जारी\N_NN]]_NP [[की\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD110	[[इसके\PR_PRP बीज\N_NN की\PSP]]_NP [[भारी\JJ लागत\N_NN के\PSP कारण\N_NN]]_NP [[किसानों\N_NN पर\PSP]]_NP [[भारी\JJ कर्ज\N_NN का\PSP]]_NP [[बोझ\N_NN भी\RP_RPD]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD111	[[हम\PR_PRP]]_NP [[खाद्य\JJ सुरक्षा\N_NN के\PSP लिए\PSP]]_NP [[नई\JJ तकनीकों\N_NN के\PSP]]_NP [[उपयोग\N_NN की\PSP]]_NP [[ऐसी\DM_DMR नीतियां\N_NN बनाते\N_NN]]_NP [[हैं\V_VM ,\RD_PUNC]]_VGF [[जो\PR_PRL]]_NP [[खाद्य\N_NN उत्पादन\N_NN में\PSP]]_NP [[वृद्धि\N_NN]]_NP [[करें\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD112	[[दरअसल\CC_CCS]]_CCP [[खाद्य\N_NN सुरक्षा\N_NN का\PSP]]_NP [[सही\JJ मतलब\N_NN]]_NP [[हर\QT_QTF किसी\N_NN की\PSP]]_NP [[पहुंच\N_NN के\PSP अंदर\N_NN]]_NP [[सस्ते\JJ और\CC_CCD पौष्टिक\JJ भोजन\N_NN की\PSP]]_NP [[उपलब्धता\N_NN ही\RP_RPD]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD113	[[पिछले\N_NST]]_NP [[काफी\QT_QTF समय\N_NN से\PSP]]_NP [[खाद्यान्न\N_NN की\PSP]]_NP [[बढ़ती\JJ कीमतों\N_NN के\PSP चलते\RB]]_NP [[कुपोषण\N_NN की\PSP]]_NP [[समस्या\N_NN से\PSP]]_NP [[आज\N_NST भी\RP_RPD]]_NP [[हमें\PR_PRP]]_NP [[निजात\N_NN]]_NP [[नहीं\RP_NEG मिल\V_VM सकी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD114	[[आज\N_NST]]_NP [[हमारे\PR_PRP कपास\N_NN के\PSP]]_NP [[बीजों\N_NN का\PSP]]_NP [[95\QT_QTC फीसदी\N_NN स्वामित्व\N_NN]]_NP [[60\QT_QTC भारतीय\N_NN बीज\N_NN लाइसेंस\N_NN कंपनियों\N_NN के\PSP साथ\PSP]]_NP [[समझौते\N_NN के\PSP]]_NP [[माध्यम\N_NN से\PSP]]_NP [[मोनसेंटो\N_NN के\PSP]]_NP [[हाथों\N_NN में\PSP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD115	[[यदि\CC_CCS]]_CCP [[जीएम\N_NN फसलें\N_NN आती\N_NN]]_NP [[हैं\V_VAUX ,\RD_PUNC]]_VGF [[तो\RP_RPD]]_CCP [[सरकार\N_NN कृषि\N_NN व्यवस्था\N_NN के\PSP]]_NP [[सबसे\RP_INTF महत्वपूर्ण\JJ पक्ष\N_NN बीज\N_NN बाजार\N_NN को\PSP]]_NP [[पूरी\QT_QTF तरह\N_NN बहुराष्ट्रीय\N_NN]]_NP [[कंपनियों\N_NN के\PSP]]_NP [[हवाले\N_NN]]_NP [[कर\V_VM देगी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD116	[[गोविन्द\N_NNP बल्लभ\N_NNP पंत\N_NNP कृषि\N_NNP एवं\N_NNP प्रौद्योगिकी\N_NNP विश्‍वविद्यालय\N_NNP पंतनगर\N_NNP की\PSP]]_NP [[स्थापना\N_NN]]_NP [[करना\V_VM]]_VGNN [[देश\N_NN के\PSP]]_NP [[पहले\QT_QTO प्रधानमंत्री\N_NN]]_NP [[जवाहर\N_NNP लाल\N_NNP नेहरु\N_NNP का\PSP]]_NP [[सपना\N_NN]]_NP [[था\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD117	[[उन्हीं\PR_PRP के\PSP प्रयासों\N_NN से\PSP]]_NP [[बने\V_VM]]_VGF [[इस\DM_DMD विश्‍वविद्यालय\N_NN को\PSP]]_NP [[देश\N_NN का\PSP]]_NP [[पहला\QT_QTO कृषि\N_NN]]_NP [[विश्‍वविद्यालय\N_NN]]_NP [[होने\V_VM का\PSP]]_VGINF [[गौरव\N_NN]]_NP [[प्राप्त\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD118	[[कृषि\N_NN क्षेत्र\N_NN में\PSP]]_NP [[आई\N_NN वैश्‍विक\N_NN प्रतिस्पर्धा\N_NN के\PSP बीच\PSP]]_NP [[यह\DM_DMD विश्‍वविद्यालय\N_NN]]_NP [[सफलता\N_NN के\PSP]]_NP [[नए\JJ मानक\N_NN]]_NP [[गढ़\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD119	[[इस\DM_DMD विश्‍वविद्यालय\N_NN ने\PSP]]_NP [[अपनी\PR_PRF स्थापना\N_NN के\PSP बाद\N_NST से\PSP ही\RP_RPD]]_NP [[देश\N_NN में\PSP]]_NP [[हरित\N_NN क्रान्ति\N_NN]]_NP [[लाने\V_VM के\PSP साथ\PSP]]_VGINF [[शोध\N_NN के\PSP]]_NP [[क्षेत्र\N_NN में\PSP]]_NP [[कई\QT_QTF उल्लेखनीय\JJ कार्य\N_NN]]_NP [[किए\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD120	[[देश\N_NN में\PSP]]_NP [[कृषि\N_NN पैदावार\N_NN]]_NP [[बढ़ाने\V_VM के\PSP लिए\PSP]]_VGINF [[विश्‍वविद्यालय\N_NN ने\PSP]]_NP [[अब\N_NST तक\PSP]]_NP [[अनाज\N_NN की\PSP]]_NP [[215\QT_QTC से\PSP]]_NP [[अधिक\JJ प्रजातियां\N_NN]]_NP [[विकसित\N_NN]]_NP [[की\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD121	[[विश्‍वविद्यालय\N_NN में\PSP]]_NP [[वर्तमान\N_NN में\PSP]]_NP [[262\QT_QTC शोध\N_NN परियोजनाओं\N_NN पर\PSP]]_NP [[कार्य\N_NN]]_NP [[चल\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD122	[[इन\PR_PRP कालेजों\N_NN में\PSP]]_NP [[स्थित\N_NN]]_NP [[72\QT_QTC विभागों\N_NN में\PSP]]_NP [[135\QT_QTC पाठ्‍यक्रमों\N_NN में\PSP]]_NP [[विद्यार्थियों\N_NN को\PSP]]_NP [[शिक्षा\N_NN]]_NP [[दी\V_VM जा\V_VAUX रही\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD123	[[मनरेगा\N_NNP की\PSP]]_NP [[बदौलत\N_NN ग्रामीण\N_NN आत्मनिर्भर\N_NN]]_NP [[बन\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[तो\RP_RPD]]_CCP [[`\RD_PUNC]]_NP [[अपना\PR_PRF खेत\N_NN ,\RD_PUNC]]_NP [[अपना\PR_PRF काम\N_NN `\RD_PUNC के\PSP जरिए\N_NN]]_NP [[ऊसर\JJ भूमि\N_NN उपजाऊ\N_NN]]_NP [[हो\V_VM गयी\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD124	[[महात्मा\N_NNP गांधी\N_NNP ग्रामीण\N_NNP रोजगार\N_NNP गारंटी\N_NNP योजना\N_NN]]_NP [[जब\PR_PRL]]_NP [[शुरू\N_NN]]_NP [[हुई\V_VM]]_VGF [[तो\RP_RPD]]_CCP [[इसे\PR_PRP]]_NP [[सिर्फ\RP_INTF रोजगार\N_NN से\PSP]]_NP [[जोड़ा\V_VM जा\V_VAUX रहा\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD125	[[करीब\JJ छह\QT_QTC साल\N_NN बाद\N_NST]]_NP [[मनरेगा\N_NNP का\PSP]]_NP [[असर\N_NN]]_NP [[राजस्थान\N_NNP के\PSP]]_NP [[गावों\N_NN मे\PSP]]_NP [[स्पष्ट\JJ रूप\N_NN से\PSP]]_NP [[दिखने\V_VM लगा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD126	[[राजस्थान\N_NNP के\PSP]]_NP [[दक्षिणी\JJ इलाके\N_NN का\PSP]]_NP [[एक\QT_QTC बड़ा\JJ हिस्सा\N_NN आदिवासी-बहुल\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD127	[[महिलाएं\N_NN ही\RP_RPD]]_NP [[नहीं\RP_NEG]]_NEGP [[पुरूषों\N_NN के\PSP]]_NP [[पास\N_NN भी\RP_RPD]]_NP [[काम-धंधे\N_NN न\RP_NEG के\PSP बराबर\N_NN]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD128	[[पहाड़ियों\N_NN से\PSP]]_NP [[घिरे\JJ]]_NP [[इस\DM_DMD इलाके\N_NN मे\PSP]]_NP [[खेती\N_NN का\PSP]]_NP [[रकबा\N_NN]]_NP [[काफी\RP_INTF कम\QT_QTF]]_JJP [[था\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD129	[[लेकिन\CC_CCD]]_CCP [[अब\N_NST]]_NP [[इस\DM_DMD इलाके\N_NN मे\PSP]]_NP [[बदलाव\N_NN]]_NP [[दिख\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD130	[[किसी\PR_PRQ एक\QT_QTC गांव\N_NN मे\PSP]]_NP [[नहीं\RP_NEG]]_NEGP [[बल्कि\CC_CCD]]_CCP [[पूरे\QT_QTF इलाके\N_NN मे\PSP]]_NP [[मनरेगा\N_NNP का\PSP]]_NP [[डंका\N_NN]]_NP [[बज\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD131	[[इस\DM_DMD इलाके\N_NN में\PSP]]_NP [[इस\DM_DMD बदलाव\N_NN में\PSP]]_NP [[सबसे\RP_INTF महत्वपूर्ण\JJ भूमिका\N_NN]]_NP [[रही\V_VM]]_VGF [[मनरेगा\N_NNP के\PSP तहत\N_NN ही\RP_RPD]]_NP [[संचालित\JJ अपना\N_NN खेत\N_NN ,\RD_PUNC अपना\N_NN काम\N_NN योजना\N_NN की\PSP]]_NP [[।\RD_PUNC]]_BLK 
HAD132	[[इसकी\PR_PRP बदौलत\N_NN आदिवासी\N_NN इलाके\N_NN की\PSP]]_NP [[तस्वीर\N_NN तो\RP_RPD]]_NP [[बदली\V_VM ही\RP_RPD ,\RD_PUNC]]_VGF [[साथ\PSP ही\RP_RPD]]_NP [[आदिवासियों\N_NN की\PSP]]_NP [[तकदीर\N_NN भी\RP_RPD]]_NP [[बदल\V_VM गयी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD133	[[अब\N_NST]]_NP [[वे\PR_PRP]]_NP [[बंजर\JJ भूमि\N_NN मे\PSP]]_NP [[खेती\N_NN]]_NP [[कर\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD134	[[बागवानी\N_NN के\PSP]]_NP [[जरिये\N_NN उत्पादन\N_NN मे\PSP]]_NP [[अपनी\PR_PRF हिस्सेदारी\N_NN]]_NP [[निभा\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD135	[[किसान\N_NN]]_NP [[अपने\PR_PRF खेतों\N_NN का\PSP]]_NP [[सुधार\N_NN]]_NP [[करके\V_VM]]_VGF [[कृषि\N_NN में\PSP]]_NP [[नवाचार\N_NN भी\RP_RPD]]_NP [[अपना\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD136	[[यह\DM_DMD कार्यक्रम\N_NN]]_NP [[ग्रामीणों\N_NN के\PSP लिये\PSP]]_NP [[वरदान\N_NN]]_NP [[साबित\N_NN]]_NP [[हो\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD137	[[इस\DM_DMD कार्यक्रम\N_NN के\PSP]]_NP [[प्रथम\QT_QTO चरण\N_NN मे\PSP]]_NP [[बीपीएल\N_NN परिवारों\N_NN ,\RD_PUNC अनुसुचित\N_NN जाति\N_NN एवं\CC_CCD अनुसुचित\N_NN जनजाति\N_NN परिवारों\N_NN से\PSP]]_NP [[जुडी\JJ गतिविधियों\N_NN को\PSP]]_NP [[शामिल\N_NN]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD138	[[इसमें\PR_PRP]]_NP [[ऐसे\DM_DMD लोगों\N_NN को\PSP]]_NP [[लाभान्वित\N_NN]]_NP [[किया\V_VM गया\V_VAUX ,\RD_PUNC]]_VGF [[जिनकी\PR_PRL]]_NP [[आजीविका\N_NN का\PSP]]_NP [[आधार\N_NN]]_NP [[भूमि\N_NN एवं\CC_CCD कृषि\N_NN आधारित\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD139	[[इसके\PR_PRP बाद\N_NST]]_NP [[सीमान्त\JJ कृषक\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[अंतिम\QT_QTO चरण\N_NN मे\PSP]]_NP [[लघु\JJ काश्तकारों\N_NN को\PSP भी\RP_RPD]]_NP [[इस\DM_DMD कार्यक्रम\N_NN मे\PSP]]_NP [[शामिल\N_NN]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD140	[[योजना\N_NN का\PSP]]_NP [[उद्देश्य\N_NN]]_NP [[गरीब\JJ तबके\N_NN के\PSP]]_NP [[काश्तकारों\N_NN के\PSP]]_NP [[जीवन\N_NN में\PSP]]_NP [[आर्थिक\JJ मज़बूती\N_NN]]_NP [[लाना\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD141	[[इसी\DM_DMD को\PSP]]_NP [[ध्यान\N_NN में\PSP]]_NP [[रखते\V_VM हुये\V_VAUX]]_VGF [[योजना\N_NN की\PSP]]_NP [[निरंतर\JJ मॉनीटरिंग\N_NN की\PSP]]_NP [[व्यवस्था\N_NN]]_NP [[की\V_VM गई\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD142	[[प्रत्येक\JJ पखवाड़े\N_NN मे\PSP]]_NP [[कृषि\N_NN पर्यवेक्षकों\N_NN द्वारा\PSP]]_NP [[कार्यों\N_NN के\PSP लिये\PSP]]_NP [[तकनीकी\JJ मार्गदर्शन\N_NN]]_NP [[दिया\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD143	[[किसान\N_NN शंकर\N_NNP माली\N_NNP]]_NP [[बताते\V_VM हैं\V_VAUX]]_VGF [[कि\CC_CCS ’\RD_PUNC]]_CCP [[अपना\N_NNP खेत\N_NNP अपना\N_NNP काम\N_NNP ’\RD_PUNC]]_NP [[योजना\N_NN ने\PSP तो\RP_RPD]]_NP [[किसानो\N_NN की\PSP]]_NP [[स्थिति\N_NN को\PSP]]_NP [[पूरी\QT_QTF तरह\N_NN से\PSP]]_NP [[बदल\V_VM दिया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD144	[[वह\PR_PRP]]_NP [[कहते\V_VM हैं\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[मनरेगा\N_NNP के\PSP तहत\N_NN]]_NP [[इस\DM_DMD योजना\N_NN के\PSP]]_NP [[शुरु\N_NN]]_NP [[होने\V_VM के\PSP बाद\N_NST]]_VGINF [[किसानों\N_NN को\PSP]]_NP [[किसी\PR_PRQ भी\RP_RPD तरह\N_NN के\PSP]]_NP [[काम\N_NN के\PSP लिये\PSP]]_NP [[मज़दूरों\N_NN का\PSP]]_NP [[संकट\N_NN]]_NP [[नही\RP_NEG हुआ\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD145	[[सबसे\RP_INTF अच्छी\JJ बात\N_NN]]_NP [[यह\DM_DMD]]_NP [[हुई\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[जिन\PR_PRL खेतों\N_NN मे\PSP]]_NP [[सिर्फ\RP_INTF झाड़ियां\N_NN]]_NP [[थी\V_VAUX]]_VGF [[वहां\PR_PRL रिकार्ड\N_NN]]_NP [[खाद्यान्न\N_NN उत्पादन\N_NN]]_NP [[हो\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD146	[[किसान\N_NN]]_NP [[अपने\PR_PRF खेतों\N_NN से\PSP]]_NP [[अब\N_NST]]_NP [[दो-दो\QT_QTC फसल\N_NN]]_NP [[लेकर\V_VM]]_VGF [[अपनी\PR_PRF आजीविका\N_NN]]_NP [[सुदृढ\N_NN]]_NP [[कर\V_VM रहे\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD147	[[अब\N_NST]]_NP [[ग्रामीणों\N_NN की\PSP]]_NP [[माली\JJ हालत\N_NN में\PSP भी\RP_RPD]]_NP [[सुधार\N_NN]]_NP [[आने\V_VM के\PSP साथ\PSP]]_VGINF [[धन\N_NN की\PSP]]_NP [[बचत\N_NN भी\RP_RPD]]_NP [[हो\V_VM रही\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD148	[[ग्रामीण\JJ कृषक\N_NN]]_NP [[अरविन्द\N_NNP जाट\N_NNP ने\PSP]]_NP [[बताया\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[पहले\QT_QTO खेतों\N_NN तक\PSP]]_NP [[आने-जाने\V_VM के\PSP लिए\PSP]]_VGINF [[मार्ग\N_NN के\PSP]]_NP [[अभाव\N_NN में\PSP]]_NP [[काफी\QT_QTF समस्या\N_NN]]_NP [[होती\V_VM थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD149	[[खेतों\N_NN तक\PSP]]_NP [[खाद\N_NN बीज\N_NN]]_NP [[मुख्य\JJ सड़क\N_NN से\PSP]]_NP [[2\QT_QTC किलोमीटर\N_NN तक\PSP]]_NP [[सिर\N_NN पर\PSP ही\RP_RPD]]_NP [[लेकर\V_VM]]_VGF [[आना\V_VM पड़ता\V_VAUX था\V_VAUX ,\RD_PUNC]]_VGF [[लेकिन\CC_CCD]]_CCP [[मनरेगा\N_NNP योजना\N_NN से\PSP]]_NP [[बनी\V_VM]]_VGF [[ग्रेवल\N_NN]]_NP [[सड़क\N_NN के\PSP बाद\N_NST]]_NP [[अब\N_NST]]_NP [[कोई\DM_DMI समस्या\N_NN]]_NP [[नहीं\RP_NEG है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD150	[[प्याज\N_NN की\PSP]]_NP [[अधिक\QT_QTF ऊपज\N_NN और\CC_CCD गुणवत्तायुक्त\JJ उत्पादन\N_NN]]_NP [[प्राप्त\N_NN]]_NP [[करने\V_VM के\PSP लिए\PSP]]_VGINF [[स्वस्थ\JJ एवं\CC_CCD उच्च\JJ कोटि\N_NN के\PSP]]_NP [[बीजों\N_NN का\PSP]]_NP [[उपयोग\N_NN]]_NP [[कर\V_VM]]_VGF [[नर्सरी\N_NN तैयार\N_NN]]_NP [[करना\V_VM]]_VGNN [[आवश्यक\N_NN]]_JJP [[हो\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD151	[[चूंकि\CC_CCS]]_CCP [[अच्छी\JJ]]_NP [[और\CC_CCD]]_CCP [[ज़्यादा\QT_QTF टिकाऊ\JJ और\CC_CCD बिकाऊ\JJ फसल\N_NN का\PSP]]_NP [[उत्पादन\N_NN]]_NP [[करना\CC_CCD]]_CCP [[किसान\N_NN का\PSP]]_NP [[उद्देश्य\N_NN]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD152	[[इसीलिए\CC_CCS]]_CCP [[गुणवत्ता\N_NN]]_NP [[युक्त\JJ बीजों\N_NN के\PSP]]_NP [[उत्पादन\N_NN का\PSP]]_NP [[महत्व\N_NN]]_NP [[और\CC_CCD भी\RP_RPD बढ\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD153	[[यदि\CC_CCS]]_CCP [[बीज\N_NN]]_NP [[अच्छी\JJ गुणवत्ता\N_NN के\PSP]]_NP [[होंगे\V_VM]]_VGF [[तो\RP_RPD]]_CCP [[उस\PR_PRP बीज\N_NN से\PSP]]_NP [[तैयार\N_NN फसल\N_NN भी\RP_RPD]]_NP [[अच्छी\JJ]]_JJP [[और\CC_CCD]]_CCP [[ज़्यादा\QT_QTF उत्पादित\JJ]]_JJP [[होगी\V_VM]]_VGF [[जिससे\CC_CCS]]_CCP [[किसान\N_NN को\PSP]]_NP [[ज़्यादा\QT_QTF लाभ\N_NN प्राप्त\N_NN]]_NP [[होगा\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HAD154	[[हालांकि\CC_CCS]]_CCP [[प्याज\N_NN को\PSP]]_NP [[कई\QT_QTF लोग\N_NN]]_NP [[नहीं\RP_NEG भी\RP_RPD खाते\CC_CCD हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD155	[[बावजूद\CC_CCS]]_CCP [[इसे\PR_PRP ’\RD_PUNC]]_NP [[रसोई\N_NN की\PSP]]_NP [[रानी\N_NN ’\RD_PUNC]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD156	[[बीज\N_NN तैयार\N_NN]]_NP [[करने\V_VM के\PSP लिए\PSP]]_VGINF [[अच्छी\JJ किस्म\N_NN के\PSP]]_NP [[प्याज\N_NN कंद\N_NN की\PSP]]_NP [[रोपाई\N_NN]]_NP [[अक्टूबर\N_NN माह\N_NN में\PSP]]_NP [[की\V_VM जाती\V_VAUX है\V_VAUX]]_VGF [[जो\PR_PRL]]_NP [[अप्रैल\N_NN में\PSP]]_NP [[तैयार\N_NN]]_NP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD157	[[खेत\N_NN की\PSP]]_NP [[तैयारी\N_NN]]_NP [[कर\V_VM]]_VGF [[प्याज\N_NN का\PSP]]_NP [[कंद\N_NN]]_NP [[आलू\N_NN की\PSP]]_NP [[रोपाई\N_NN की\PSP तरह\N_NN]]_NP [[रोपा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD158	[[इस\DM_DMD फसल\N_NN में\PSP]]_NP [[एक\QT_QTC से\PSP]]_NP [[दो\QT_QTC बार\N_NN]]_NP [[निराई-गुड़ाई\N_NN के\PSP साथ\PSP]]_NP [[समय-समय\N_NN पर\PSP]]_NP [[हल्की\JJ सिंचाई\N_NN]]_NP [[करनी\V_VM पड़ती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD159	[[साथ\PSP ही\RP_RPD]]_NP [[फंगीसाइड\N_NN रोधी\JJ दवा\N_NN का\PSP]]_NP [[छिड़काव\N_NN भी\RP_RPD]]_NP [[एक\QT_QTC से\PSP]]_NP [[दो\QT_QTC बार\N_NN]]_NP [[किया\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD160	[[लगभग\JJ छः\QT_QTC माह\N_NN में\PSP]]_NP [[प्याज\N_NN तैयार\N_NN]]_NP [[हो\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD161	[[खेत\N_NN से\PSP]]_NP [[खुदाई\N_NN]]_NP [[कर\V_VM]]_VGF [[ताजी\JJ प्याज\N_NN खेत\N_NN में\PSP ही\RP_RPD]]_NP [[बेचने\V_VM पर\PSP]]_VGINF [[200\QT_QTC से\PSP]]_NP [[300\QT_QTC रुपये\N_NN प्रति\N_NN क्विंटल\N_NN कीमत\N_NN]]_NP [[मिलती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD162	[[जबकि\CC_CCS]]_CCP [[वही\PR_PRP प्याज\N_NN]]_NP [[कुछ\QT_QTF माह\N_NN तक\PSP]]_NP [[स्टोर\N_NN]]_NP [[करने\V_VM पर\PSP]]_VGINF [[5\QT_QTC से\PSP]]_NP [[6\QT_QTC सौ\QT_QTC रुपये\N_NN प्रति\N_NN क्विंटल\N_NN की\PSP]]_NP [[कीमत\N_NN पर\PSP]]_NP [[बिकता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD163	[[इसलिए\CC_CCD]]_CCP [[प्याज\N_NN को\PSP]]_NP [[स्टोर\N_NN]]_NP [[कर\V_VM]]_VGF [[बेचने\V_VM पर\PSP]]_VGINF [[ज्यादा\QT_QTF लाभ\N_NN]]_NP [[प्राप्त\N_NN]]_NP [[होता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD164	[[प्याज\N_NN व\CC_CCD बीज\N_NN उत्पादन\N_NN के\PSP लिए\PSP]]_NP [[काली\N_NN अथवा\CC_CCD दोमट\N_NN मिट्टी\N_NN]]_NP [[ज्यादा\QT_QTF उपयोगी\N_NN]]_JJP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD165	[[पॉलीथीन\N_NN पलवार\N_NN फसल\N_NN उत्पादन\N_NN प्रौद्योगिकी\N_NN में\PSP]]_NP [[बहुत\QT_QTF से\PSP जटिल\JJ कार्य\N_NN]]_NP [[शामिल\N_NN]]_NP [[होते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD166	[[इस\DM_DMD तकनीक\N_NN के\PSP]]_NP [[सही\JJ तरीके\N_NN और\CC_CCD विनिर्देशों\N_NN के\PSP]]_NP [[पालन\N_NN से\PSP]]_NP [[भारत\N_NNP में\PSP]]_NP [[मूंगफली\N_NN उत्पादन\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[उत्पादकता\N_NN]]_NP [[दोनो\QT_QTF]]_JJP [[बढाई\V_VM जा\V_VAUX सकती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD167	[[मूंगफली\N_NN में\PSP]]_NP [[कई\QT_QTF तरह\N_NN के\PSP]]_NP [[बीज\N_NN तथा\CC_CCD मृदाजनित\N_NN रोग\N_NN]]_NP [[होते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HAD168	[[जोकि\CC_CCS]]_CCP [[बीज\N_NN]]_NP [[अंकुरण\N_NN से\PSP]]_NP [[पहले\N_NST]]_NP [[और\CC_CCD]]_CCP [[उभरे\JJ अंकुरण\N_NN के\PSP]]_NP [[बाद\N_NST में\PSP]]_NP [[काफी\QT_QTF मात्रा\N_NN में\PSP]]_NP [[क्षति\N_NN पहुंचाते\N_NNP]]_NP [[हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
