ID	Value
HAD126	[[রাজস্থানের\N_NNP দক্ষিণ\N_NNP এলাকার\N_NN একটা\QT_QTC বড়\JJ অংশ\N_NN]]_NP [[আদিবাসীবহুল\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HAD127	[[মহিলারাই\N_NN নয়\V_VAUX]]_VGF [[পুরুষদের\N_NN কাছেও\PSP কাজ\N_NN -\RD_PUNC কারবার\N_NN]]_NP [[না\RP_NEG]]_NEGP [[করার\V_VM_VNG মতোই\RP_RPD]]_VGNN [[ছিল\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD128	[[পাহাড়\N_NN দিয়ে\PSP]]_NP [[ঘেরা\V_VM_VNG]]_VGNN [[এই\DM_DMD এলাকায়\N_NN]]_NP [[চাষ\N_NN আবাদের\N_NN প্রচলন\N_NN]]_NP [[বেশ\RP_INTF কম\JJ]]_JJP [[ছিল\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD129	[[কিন্তু\CC_CCS]]_CCP [[এখন\RB]]_RBP [[এই\DM_DMD এলাকায়\N_NN পরিবর্তন\N_NN]]_NP [[দেখা\V_VM_VNG যাচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD130	[[কোনো\DM_DMQ একটা\QT_QTC গ্রামে\N_NN]]_NP [[নয়\V_VAUX]]_VGF [[বরং\CC_CCS]]_CCP [[গোটা\JJ এলাকায়\N_NN মানরেগা-র\N_NNP দামামা\N_NN]]_NP [[বাজছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD131	[[এই\DM_DMD এলাকায়\N_NN এই\DM_DMD পরিবর্তনে\N_NN]]_NP [[সবচেয়ে\RP_INTF গুরুত্বপূর্ণ\JJ ভূমিকা\N_NN]]_NP [[রয়েছে\V_VM_VF]]_VGF [[মানরেগা-র\N_NNP দ্বারাই\PSP পরিচালিত\JJ নিজের\PR_PRF ক্ষেত\N_NN]]_NP ,\RD_PUNC [[নিজের\PR_PRF কাজ\N_NN যোজনার\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HAD132	[[এর\DM_DMD দৌলতে\N_NN আদিবাসী\N_NN এলাকার\N_NN ছবি\N_NN]]_NP [[তো\RP_RPD]]_FRAGP [[বদলে\JJ]]_JJP [[গেছেই\V_VM_VF]]_VGF [[,\RD_PUNC]]_CCP [[সাথেই\PSP আদিবাসীদের\N_NN ভাগ্যও\N_NN]]_NP [[বদলে\JJ]]_JJP [[গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD133	[[এখন\RB]]_RBP [[তারা\PR_PRP অনুর্বর\JJ জমিতে\N_NN]]_NP [[চাষ\N_NN করছেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD134	[[উদ্যানবিদ্যার\N_NNP মাধ্যমে\PSP উতপাদনে\N_NN নিজেদের\PR_PRF দিকের\N_NN অংশ\N_NN]]_NP [[পালন\N_NN করছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD135	[[কৃষকেরা\N_NN নিজেদের\PR_PRF ক্ষেতের\N_NN]]_NP [[সংশোধন\N_NN করে\V_VM_VNF]]_VGNF [[কৃষিতে\N_NN নতুন\JJ ধারাও\N_NN]]_NP [[গ্রহণ\N_NN করছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD136	[[এই\DM_DMD কার্যক্রম\N_NN গ্রামের\N_NN মানুষদের\N_NN জন্য\PSP আর্শীবাদ\N_NN]]_NP [[প্রমাণিত\JJ]]_JJP [[হচ্ছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD137	[[এই\DM_DMD কার্যক্রমের\N_NN প্রথম\QT_QTO অধ্যায়ে\N_NN]]_NP [[বিপিএল\N_NN পরিবার\N_NN]]_NP [[,\RD_PUNC]]_CCP [[তপসিলী\N_NN জাতি\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[তপসিলী\N_NN উপজাতি\N_NN]]_NP [[পরিবারের\N_NN সাথে\PSP সংযুক্ত\JJ গতিবিধিকে\N_NN]]_NP [[অন্তর্ভূক্ত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD138	[[এতে\DM_DMD এমন\DM_DMD মানুষদের\N_NN]]_NP [[উপকৃত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[,\RD_PUNC]]_CCP [[যাদের\PR_PRL জীবিকার\N_NN আধার\N_NN জমি\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[কৃষির\N_NN উপর\PSP]]_NP [[নির্ভরশীল\JJ]]_JJP [[৷\RD_PUNC]]_BLK
HAD139	[[এর\DM_DMD পরে\PSP সীমান্তে\N_NN বসবাসকারী\N_NN চাষী\N_NN]]_NP [[আর\CC_CCD]]_CCP [[অন্তিম\JJ অধ্যায়ে\N_NN ছোটো\JJ ক্ষেত\N_NN মজুরদেরকেও\N_NN এই\DM_DMD কার্যক্রমে\N_NN]]_NP [[অন্তর্ভূক্ত\JJ]]_JJP [[করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD140	[[যোজনার\N_NN উদ্দ্যেশ্য\N_NN গরীব\JJ প্রজাতির\N_NN ক্ষেত\N_NN মজুরদের\N_NN জীবনে\N_NN]]_NP [[আর্থিক\JJ স্বাচ্ছন্দ্য\N_NN]]_NP [[আনা\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
HAD141	[[এটাকেই\DM_DMD খেয়ালে\N_NN রেখে\V_VM_VNF]]_VGNF [[যোজনার\N_NN উপর\PSP নিয়মিত\JJ নজর\N_NN]]_NP [[রাখার\V_VM_VNG]]_VGNN [[ব্যবস্থা\N_NN করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD142	[[প্রত্যেক\JJ পনেরো\QT_QTC দিন\N_NN অন্তর\N_NN পর্যবেক্ষক\N_NN দ্বারা\PSP কাজের\N_NN জন্য\PSP]]_NP [[প্রযুক্তিগত\JJ নির্দেশ\N_NN]]_NP [[দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD143	[[কৃষক\N_NN শংকর\N_NNP মালী\N_NNP]]_NP [[বলেন\V_VM_VF]]_VGF [[যে\DM_DMD]]_CCP [[‘\RD_PUNC নিজের\PR_PRF ক্ষেত\N_NN]]_NP [[,\RD_PUNC]]_CCP [[নিজের\PR_PRF কাজ\N_NN ’\RD_PUNC যোজনা\N_NN]]_NP [[তো\RP_RPD]]_FRAGP [[কৃষকদের\N_NN পরিস্থিতি\N_NN]]_NP [[পুরোপুরি\JJ]]_JJP [[বদলে\JJ]]_JJP [[দিয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD144	[[উনি\PR_PRP বলেন\V_VM_VF]]_VGF [[যে\DM_DMD]]_CCP [[মানরেগার\N_NNP দৌলতে\N_NN যোজনা\N_NN]]_NP [[শুরু\N_NN হওয়ার\V_VAUX পরে\PSP]]_RBP [[কৃষকদের\N_NN কোনো\DM_DMQ ধরণের\N_NN কাজের\N_NN জন্য\PSP শ্রমিকের\N_NN]]_NP [[অভাব\JJ]]_JJP [[হয়নি\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD145	[[সবথেকে\RP_INTF ভালো\JJ কথা\N_NN এটা\DM_DMD যে\DM_DMD]]_NP [[যেই\DM_DMD ক্ষেতগুলোতে\N_NN]]_NP [[শুধু\RB]]_RBP [[ঝাড়\N_NN ছিল\V_VAUX]]_VGF [[সেখানে\RB]]_RBP [[সবচেয়ে\RP_INTF বেশী\JJ খাদ্য\N_NN]]_NP [[উতপন্ন\N_NN হচ্ছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD146	[[কৃষকেরা\N_NN নিজেদের\PR_PRF ক্ষেতে\N_NN]]_NP [[এখন\RB]]_RBP [[দুটি\QT_QTC করে\V_VM_VNF]]_VGNF [[ফসল\N_NN নিয়ে\PSP নিজের\PR_PRF জীবিকাকে\N_NN]]_NP [[সুগঠিত\JJ]]_JJP [[করে\V_VM_VNF তুলছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD147	[[এখন\RB]]_RBP [[গ্রামবাসীদের\N_NN দুঃস্থ\JJ অবস্থা\N_NN]]_NP [[ভালো\JJ]]_JJP [[হওয়ার\V_VAUX সাথে\PSP সাথে\PSP]]_VGNN [[টাকা\N_NN পয়সার\N_NN সাশ্রয়ও\N_NN]]_NP [[হচ্ছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD148	[[গ্রামীণ\JJ কৃষক\N_NN অরবিন্দ\N_NNP জাট\N_NNP]]_NP [[বলেছেন\V_VM_VF]]_VGF [[যে\DM_DMD]]_CCP [[আগে\RB]]_RBP [[ক্ষেত\N_NN অবধি\PSP আসা\V_VM_VNG -\RD_PUNC যাওয়ার\V_VM_VNG জন্য\PSP]]_VGNN [[রাস্তার\N_NN অভাবের\N_NN জন্য\PSP অনেক\QT_QTF সমস্যা\N_NN]]_NP [[হত\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD149	[[ক্ষেত\N_NN অবধি\PSP সার\N_NN বীজ\N_NN বড়\JJ রাস্তা\N_NN দিয়ে\PSP]]_NP [[২\N_NNP কিলোমিটার\N_NN অবধি\PSP মাথায়\N_NN করেই\V_VM_VNF]]_VGNF [[আনতে\N_NN হত\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[কিন্তু\CC_CCS]]_CCP [[মানরেগা\N_NNP যোজনায়\N_NN গ্রেওয়াল\N_NN রাস্তা\N_NN]]_NP [[তৈরী\N_NN হওয়ার\V_VM_VNG পর\PSP]]_VGNN [[আর\CC_CCD]]_CCP [[কোনো\DM_DMQ সমস্যাই\N_NN নেই\V_VAUX]]_NEGP [[৷\RD_PUNC]]_BLK
HAD150	[[পেঁয়াজের\N_NN অধিক\JJ উতপাদন\N_NN]]_NP [[আর\CC_CCD]]_CCP [[গুণগত\JJ উতপাদন\N_NN]]_NP [[প্রাপ্ত\JJ]]_JJP [[করার\V_VM_VNG জন্য\PSP]]_VGNN [[স্বাস্থ্যবান\JJ]]_JJP [[এবং\CC_CCD]]_CCP [[ভালো\JJ প্রজাতির\N_NN বীজের\N_NN]]_NP [[প্রয়োগ\N_NN করে\V_VM_VNF]]_VGNF [[নার্সারি\N_NN তৈরী\N_NN করা\V_VM_VNG]]_VGNN [[আবশ্যক\N_NN হয়ে\V_VAUX পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD151	[[কারণ\CC_CCS]]_CCP [[ভালো\JJ]]_JJP [[আর\CC_CCD]]_CCP [[বেশী\JJ]]_NP [[টেকসই\N_NN]]_NP [[আর\CC_CCD]]_CCP [[বিক্রীজাত\N_NN]]_NP [[ফসল\N_NN]]_NP [[উতপাদন\N_NN করা\V_VM_VNG]]_VGNN [[কৃষকের\N_NN উদ্দ্যেশ্য\N_NN]]_NP [[থাকে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD152	[[এই\DM_DMD জন্য\PSP]]_NP [[গুণমানযুক্ত\N_NN বীজের\N_NN উতপাদনের\N_NN গুরুত্ব\N_NN]]_NP [[আরও\RP_INTF বেড়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD153	[[যদি\N_NN বীজ\N_NN ভালো\JJ গুণমানের\N_NN]]_NP [[হয়\V_VAUX]]_VGF [[তো\RP_RPD]]_FRAGP [[সেই\DM_DMR বীজ\N_NN থেকে\PSP উতপন্ন\N_NN ফসলও\N_NN]]_NP [[ভালো\JJ]]_JJP [[আর\CC_CCD]]_CCP [[বেশী\JJ পরিমাণে\N_NN]]_NP [[উতপন্ন\N_NN হবে\V_VM_VF]]_VGF [[যাতে\PR_PRF কৃষকের\N_NN]]_NP [[বেশী\JJ]]_JJP [[লাভ\N_NN হবে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD154	[[যদিও\CC_CCS]]_CCP [[অনেক\QT_QTF মানুষ\N_NN পেঁয়াজ\N_NN]]_NP [[খান\V_VM_VNF না\RP_NEG]]_VGF [[৷\RD_PUNC]]_BLK
HAD155	[[তা\PR_PRL সত্বেও\PSP একে\RP_INJ ‘\RD_PUNC রান্নাঘরের\N_NN রাণী\N_NN ’\RD_PUNC]]_NP [[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD156	[[বীজ\N_NN তৈরী\N_NN করার\V_VM_VNG জন্য\PSP]]_VGNN [[ভালো\JJ ধরণের\N_NN পেঁয়াজ\N_NN কন্দের\N_NN রোপণ\N_NN অক্টোবর\N_NNP মাসে\N_NN]]_NP [[করা\V_VM_VNG হয়\V_VAUX]]_VGF [[যা\DM_DMD এপ্রিলে\N_NNP]]_NP [[তৈরী\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD157	[[ক্ষেত\N_NN তৈরী\N_NN করে\V_VM_VNF নিয়ে\PSP]]_VGNN [[পেঁয়াজের\N_NN কন্দ\N_NN আলুর\N_NN রোপণের\N_NN মতো\RP_RPD]]_NP [[করে\V_VM_VNF]]_VGNF [[রোপণ\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD158	[[এই\DM_DMD ফসলের\N_NN ক্ষেত্রে\N_NN]]_NP [[এক\QT_QTC থেকে\PSP দুই\QT_QTC বার\N_NN নিড়োনোর\N_NN সাথে\PSP সময়ে\N_NN -\RD_PUNC সময়ে\N_NN হাল্কা\JJ জলসেচ\N_NN]]_NP [[করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD159	[[সাথেই\PSP ছত্রাকরোধক\N_NN ওষুধও\N_NN এক\QT_QTC থেকে\PSP দুই\QT_QTC বার\N_NN]]_NP [[ছিটানো\V_VM_VNF হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD160	[[মোটামুটি\RB]]_RBP [[ছয়\QT_QTC মাসের\N_NN মধ্যে\PSP পেঁয়াজ\N_NN]]_NP [[তৈরী\N_NN হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD161	[[ক্ষেত\N_NN থেকে\PSP]]_NP [[খনন\N_NN করে\V_VM_VNF]]_VGNF [[তাজা\N_NN পেঁয়াজ\N_NN ক্ষেতেই\N_NN]]_NP [[বিক্রী\N_NN করার\V_VM_VNG ফলে\PSP]]_VGNN [[২০০\N_NNP থেকে\PSP ৩০০\N_NNP টাকা\N_NN প্রতি\JJ কুইন্ট্যাল\N_NN দাম\N_NN]]_NP [[পাওয়া\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD162	[[যেখানে\RB]]_RBP [[কিনা\N_NN]]_FRAGP [[পেঁয়াজ\N_NN কিছু\QT_QTF মাস\N_NN]]_NP [[ধরে\V_VM_VNF]]_VGNF [[স্টোর\N_NN করলে\V_VM_VNF]]_VGNF [[৫\N_NNP থেকে\PSP ৬শো\N_NNP টাকা\N_NN প্রতি\JJ কুইন্ট্যাল\N_NN দামে\N_NN]]_NP [[বিক্রী\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD163	[[এই\DM_DMD জন্য\PSP পেঁয়াজকে\N_NN]]_NP [[স্টোর\N_NN করে\V_VM_VNF]]_VGNF [[বিক্রী\N_NN করলে\V_VM_VNF]]_VGNF [[বেশী\JJ লাভ\N_NN]]_NP [[প্রাপ্ত\JJ]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD164	[[পেঁয়াজ\N_NN]]_NP [[ও\CC_CCD]]_CCP [[বীজ\N_NN]]_NP [[উতপাদনের\N_NN জন্য\PSP]]_NP [[কৃষ্ণ\N_NN]]_NP [[অথবা\CC_CCD]]_CCP [[দো-আঁশ\N_NN মৃত্তিকা\N_NN]]_NP [[বেশী\JJ উপযোগী\N_NN]]_NP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD165	[[পলিথিন\N_NN পলবার\N_NN ফসল\N_NN উতপাদন\N_NN প্রযুক্তিতে\N_NN]]_NP [[অনেক\QT_QTF জটিল\JJ কার্য\N_NN]]_NP [[অন্তর্ভূক্ত\JJ]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD166	[[এই\DM_DMD প্রযুক্তিকে\N_NN]]_NP [[সঠিকভাবে\RB]]_RBP [[আর\CC_CCD]]_CCP [[নির্দেশ\N_NN]]_NP [[অনুযায়ী\RB]]_RBP [[পালনের\N_NN ফলে\PSP ভারতে\N_NNP চীনাবাদাম\N_NN উতপাদন\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[উতপাদকতা\N_NN]]_NP [[দুটি\QT_QTC বাড়ানো\N_NN যেতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD167	[[চীনাবাদামে\N_NN অনেক\QT_QTF ধরণের\N_NN বীজ\N_NN]]_NP [[তথা\CC_CCD]]_CCP [[মারণ\N_NN রোগ\N_NN]]_NP [[থাকে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD168	[[যেটা\CC_CCD কিনা\N_NN]]_CCP [[অঙ্কুরোদগমের\N_NN আগে\PSP]]_NP [[ও\CC_CCD]]_CCP [[অঙ্কুরোদগমের\N_NN পরে\PSP]]_NP [[বেশী\JJ মাত্রায়\N_NN]]_NP [[ক্ষতি\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD169	[[বীজের\N_NN চিকিত্সা\N_NN]]_NP [[বুননের\N_NN ছয়\QT_QTC -\RD_PUNC সাত\QT_QTC দিন\N_NN আগেই\N_NN]]_NP [[করে\V_VM_VNF দেওয়া\V_VM_VNG]]_VGNN [[উচিত\RB]]_RBP [[৷\RD_PUNC]]_BLK
HAD170	[[সাধারণ\JJ পরিস্থিতিতে\N_NN চীনাবাদাম\N_NN ফসলের\N_NN]]_NP [[প্রায়\RB]]_RBP [[৪০০\N_NNP -\RD_PUNC ৫০০\N_NNP মিমি.\N_NN জলের\N_NN প্রয়োজন\N_NN]]_NP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD171	[[অনুকূলতম\JJ জলের\N_NN উপলব্ধতা\N_NN]]_NP [[ফসলের\N_NN গুরুত্বপূর্ণ\JJ অধ্যায়ের\N_NN সময়ে\N_NN]]_NP [[পুষ্পণ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ফলীভরণ\N_NN]]_NP [[আর\CC_CCD]]_CCP [[পরিপক্কতা\JJ উতপাদনের\N_NN স্তরকে\N_NN]]_NP [[অনেক\QT_QTF বাড়িয়ে\V_VM_VNF দেয়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD172	[[পলিথিন\N_NN পলবার\N_NN পদ্ধতিতে\N_NN বুঁদ\N_NN -\RD_PUNC বুঁদ\N_NN]]_NP [[বা\CC_CCD]]_CCP [[ফোয়ারা\N_NN সেচন\N_NN পদ্ধতি\N_NN সবথেকে\RP_INTF]]_NP [[ভালো\JJ]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD173	[[চীনাবাদাম\N_NN ফসলে\N_NN জলসেচ\N_NN দ্বারা\PSP]]_NP [[দেওয়া\V_VM_VNG]]_VGNN [[প্রায়\RB]]_RBP [[৪০\N_NNP -\RD_PUNC ৫০\N_NNP শতাংশ\N_NN জলের\N_NN অপচয়\N_NN বাষ্পীকরণ\N_NN]]_NP [[অথবা\CC_CCD]]_CCP [[নিঃশেষিত\JJ]]_JJP [[হয়ে\V_VM_VNF গিয়ে\V_VM_VNF হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
HAD174	[[এই\DM_DMD পলিথিন\N_NN পলবার\N_NN পদ্ধতি\N_NN দ্বারা\PSP]]_NP [[বাষ্পীকরণের\N_NN দ্বারা\PSP হওয়া\V_VM_VNG]]_VGNN [[জলের\N_NN অপচয়\N_NN]]_NP [[কম\JJ]]_JJP [[করা\V_VM_VNG যেতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD175	[[পলিথিন\N_NN পলবার\N_NN পদ্ধতি\N_NN দ্বারা\PSP উতপাদিত\N_NN ফসল\N_NN]]_NP [[সাধারণ\JJ পদ্ধতির\N_NN ফসলের\N_NN থেকে\PSP]]_NP [[৭\N_NNP -\RD_PUNC ৮\N_NNP দিন\N_NN আগে\PSP]]_NP [[পেঁকে\JJ]]_JJP [[যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD176	[[কাটা\V_VM_VNF]]_VGNF [[সাধারণ\JJ উপায়ে\N_NN হাত\N_NN দিয়ে\PSP চারা\N_NN উপরে\N_NN]]_NP [[অথবা\CC_CCD]]_CCP [[বলদ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ট্র্যাক্টর\N_NN দ্বারা\PSP]]_NP [[চালিত\V_VM_VNF]]_VGNF [[হার্বস্টর\N_NN দিয়ে\PSP]]_NP [[করা\V_VM_VNG যেতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD177	[[ভারতে\N_NNP চাষের\N_NN জন্য\PSP ভবিষ্যতে\N_NN]]_NP [[সবচেয়ে\RP_INTF বড়\JJ আশঙ্কা\N_NN]]_NP [[জলের\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HAD178	[[সাম্প্রতিককালের\RB]]_RBP [[বর্ষায়\N_NN বর্ষাঋতুতে\N_NNP আমুল\JJ পরিবর্তন\N_NN]]_NP [[একটা\QT_QTC সাধারণ\JJ ঘটনা\N_NN]]_NP [[হয়ে\N_NN দাঁড়িয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD179	[[যদি\CC_CCS]]_CCP [[এ\DM_DMD রকম\N_NN]]_NP [[ক্রমাগত\RB]]_RBP [[হতে\V_VM_VINF থাকে\V_VM_VF]]_VGF [[তো\RP_RPD]]_FRAGP [[লাখ\QT_QTC লাখ\QT_QTC ভারতীয়র\N_NNP খাদ্য\N_NN সুরক্ষা\N_NN]]_NP [[আর\CC_CCD]]_CCP [[জীবিকার\N_NN উপর\PSP আশঙ্কার\JJ সৃষ্টি\N_NN]]_NP [[হবে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD180	[[এই\DM_DMD বিপদে\JJ ভারতীয়\N_NN কৃষকদের\N_NN কাছে\PSP সবথেকে\RP_INTF বড়\JJ অস্ত্র\N_NN]]_NP [[হল\V_VAUX]]_VGF [[জল\N_NN বাঁচানোর\V_VM_VNG]]_VGNN [[পদ্ধতি\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HAD181	[[পলিথিন\N_NN পলবার\N_NN পদ্ধতি\N_NN]]_NP [[একটা\QT_QTC নতুন\JJ অধ্যায়ের\N_NN শুরু\N_NN]]_NP [[৷\RD_PUNC]]_BLK
HAD182	[[আজ\RB]]_RBP [[প্রযুক্তির\N_NN সাথে\PSP সাথে\PSP আমাদের\PR_PRP সৌন্দর্য\N_NN বোধও\N_NN]]_NP [[বেড়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD183	[[আজকের\RB]]_RBP [[এই\DM_DMD বৈজ্ঞানিক\N_NN যুগে\N_NN]]_NP [[কৃষি\N_NN প্রযুক্তির\N_NN অন্তর্গত\JJ পুষ্প\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ফল\N_NN]]_NP [[,\RD_PUNC]]_CCP [[সবজি\N_NN]]_NP [[আর\CC_CCD]]_CCP [[শোভাযুক্ত\JJ আকর্ষক\JJ চারা\N_NN]]_NP [[উদগত\N_NN করার\V_VM_VNG]]_VGNN [[পদ্ধতিকে\N_NN ‘\RD_PUNC উদ্যানবিদ্যা\N_NN ’\RD_PUNC]]_NP [[বলে\V_VM_VNF]]_VGF [[৷\RD_PUNC]]_BLK
HAD184	[[উদ্যানবিদ্যার\N_NN অন্তর্গত\JJ বৃক্ষ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ঝাড়\N_NN]]_NP [[,\RD_PUNC]]_CCP [[পাতা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[শ্যামলিমা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ফুলযুক্ত\N_NN গাছের\N_NN সংবর্ধন\N_NN প্রবন্ধনের\N_NN সাথে\PSP]]_NP [[যুক্ত\JJ শাখা\N_NN “\RD_PUNC ফ্লোরিকালচার\N_NN ”\N_NN নামে\N_NN]]_NP [[পরিচিত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
HAD185	[[আজ\RB]]_RBP [[পরিবর্তিত\JJ সামাজিক\N_NN মূল্যের\N_NN কারণে\PSP]]_NP [[ফুলের\N_NN চাহিদা\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[ব্যবহার\N_NN]]_NP [[বৃদ্ধি\JJ]]_JJP [[পেয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD186	[[উতসব\N_NN]]_NP [[,\RD_PUNC]]_CCP [[সাজসজ্জা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ঔষোধীয়\N_NN গুণ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[তেল\N_NN]]_NP [[,\RD_PUNC]]_CCP [[সুগন্ধীর\N_NN মতো\RP_RPD বিভিন্ন\JJ ব্যবহারের\N_NN কারণে\PSP]]_NP [[ফল\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[পাতার\N_NN]]_NP [[চাহিদা\N_NN খুব\RP_INTF]]_NP [[বেড়ে\V_VM_VNF গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD187	[[শহরে\N_NN ক্রমবর্ধমান\JJ জনসংখ্যা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[নিবাস\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[যানবাহনের\N_NN ফলে\PSP প্রকৃতির\N_NN ভারসাম্য\N_NN]]_NP [[নষ্ট\JJ]]_JJP [[হয়ে\V_VM_VNF গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD188	[[আজ\RB]]_RBP [[উদ্যান\N_NN করা\V_VM_VNG]]_VGNN [[আমাদের\PR_PRP শখ\N_NN নয়\V_VM_VF]]_VGF [[বরং\CC_CCS]]_CCP [[প্রয়োজনীয়তা\JJ]]_JJP [[হয়ে\V_VM_VNF দাঁড়িয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD189	[[যা\DM_DMD]]_NP [[না\RP_NEG]]_NEGP [[কেবল\PSP পরিবেশকে\N_NN সৌন্দর্য\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[শ্যামলতা\N_NN]]_NP [[প্রদান\N_NN করে\V_VM_VF]]_VGF [[বরং\CC_CCS]]_CCP [[ক্রমবৃদ্ধিমান\JJ তাপমাত্রাকেও\N_NN]]_NP [[নিয়ন্ত্রণ\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HAD190	[[এতে\DM_DMD মৃত্তিকা\N_NN]]_NP [[ক্ষয়\JJ]]_JJP [[নিয়ন্ত্রিত\JJ]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
