ID	Value 
hhd289	[[দৃষ্টিহীনতার\N_NN মূল\JJ কারণ\N_NN]]_NP [[হল\V_VAUX]]_VGF [[ছানি\N_NN]]_NP [[যা\PR_PRL মোট\QT_QTF অন্ধত্বের\N_NN]]_NP [[প্রায়\RB]]_RBP [[৫৫\QT_QTC শতাংশ\N_NN]]_NP [[৷\RD_PUNC]]_BLK
hhd290	[[রাষ্ট্রীয়\N_NN দৃষ্টিহীনতা\N_NN নিবারণ\N_NN কার্যক্রমে\N_NN]]_NP [[দৃষ্টিহীন\JJ ব্যাক্তিদের\N_NN]]_NP [[বিশেষ\RB করে\V_VM_VNF]]_RBP [[ছানি\N_NN]]_NP [[হয়েছে\V_VM_VF]]_VGF [[এমন\PR_PRL ব্যাক্তিদের\N_NN শল্যচিকিত্সার\N_NN সাহায্যে\PSP]]_NP [[অপারেশন\N_NN]]_NP [[করে\V_VM_VNF]]_VGNF [[উপকৃত\N_NN]]_JJP [[করা\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd291	[[ছানি\N_NN অপারেশনের\N_NN মানের\N_NN ওপর\PSP]]_NP [[বিশেষ\JJ]]_JJP [[নজর\N_NN দেওয়া\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[যার\PR_PRP জন্য\PSP]]_NP [[সকল\QT_QTF জেলা\N_NN চিকিত্সালয়\N_NN]]_NP [[,\RD_PUNC]]_CCP [[বেস\N_NN চিকিত্সালয়কে\N_NN মাইক্রোস্কোপিক\N_NN সেন্টারে\N_NN]]_NP [[পরিবর্তিত\N_NN]]_JJP [[করা\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd292	[[দৃষ্টিহীনতার\N_NN ক্রমবর্ধমান\JJ হারকে\N_NN]]_NP [[কম\RB]]_RBP [[করার\V_VM_VNG জন্য\PSP]]_VGNN [[শিক্ষাবর্ষের\N_NN শুরুতে\N_NN ১০\QT_QTC -\RD_PUNC ১৪\QT_QTC বছর\N_NN বয়সের\N_NN স্কুলের\N_NN ছাত্রদের\N_NN]]_NP [[চোখ\N_NN পরীক্ষা\N_NN কার্যক্রম\N_NN অভিযান\N_NN রূপে\RB]]_NP [[চালানো\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[তথা\N_NN]]_CCP [[দৃষ্টিসমস্যা\N_NN]]_NP [[আছে\N_NN]]_VGF [[এমন\DM_DMR গরিব\JJ ছাত্রদের\N_NN]]_NP [[বিনামূল্যে\RB]]_RBP [[চশমা\N_NN বিতরণ\N_NN]]_NP [[করা\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd293	[[চোখ\N_NN পরীক্ষা\N_NN কার্যক্রমে\N_NN]]_NP [[সকল\QT_QTF সরকারী\N_NN]]_JJP [[,\RD_PUNC]]_CCP [[বেসরকারী\N_NN]]_JJP [[,\RD_PUNC]]_CCP [[স্বেচ্ছাসংস্থার\N_NN]]_NP [[সক্রিয়\JJ সহযোগিতা\N_NN]]_NP [[নেওয়া\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd294	[[দৃষ্টিহীনতার\N_NN ক্রমবর্ধমান\JJ হারকে\N_NN]]_NP [[কম\RB]]_RBP [[করার\V_VM_VNG জন্য\PSP]]_NP [[ভারত\N-NNP সরকার\N-NNP দ্বারা\PSP]]_NP [[নেত্র\N_NN বিভাগের\N_NN সঙ্গে\PSP]]_NP [[সম্বন্ধিত\JJ স্টাফকে\N_NN বিভিন্ন\JJ স্তরে\N_NN প্রশিক্ষক্\N_NN]]_NP [[দেওয়া\V_VM_VNG হচ্ছে\V_VM_VF]]_VGF [[৷\RD_ECH]]_BLK
hhd295	[[দৃষ্টিহীনতার\N_NN]]_NP [[প্রধান\JJ কারণ\N_NN]]_NP [[৫৫\QT_QTC শতাংশ\N_NN ক্ষেত্রে\PSP]]_NP [[ছানি\N_NN]]_NP [[,\RD_PUNC]]_CCP [[৪\QT_QTC শতাংশ\N_NN ক্ষেত্রে\PSP]]_NP [[কালো\JJ ছানি\N_NN]]_NP [[,\RD_PUNC]]_BLK [[৭\QT_QTC শতাংশ\N_NN ক্ষেত্রে\PSP]]_NP [[কর্নিয়াল\N_NN প্যাথোলজি\N_NN]]_NP [[,\RD_PUNC]]_CCP [[অন্যান্য\JJ কারণ\N_NN ১৫\QT_QTC শতাংশ\N_NN]]_NP [[৷\RD_PUNC]]_BLK
hhd296	[[যখন\CC_CCS]]_CCP [[সাধারণত\RB]]_RBP [[স্বচ্ছ\JJ লেন্স\N_NN]]_NP [[বা\CC_CCD]]_CCP [[তার\PR_PRL ক্যাপসুল\N_NN]]_NP [[আবছা\JJ]]_JJP [[বা\CC_CCD]]_CCP [[ঘোলাটে\JJ]]_JJP [[হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[যার\PR_PRL ফলে\PSP]]_NP [[চোখের\N_NN ভিতর\PSP]]_NP [[আলো\N_NN]]_NP [[পৌঁছায়\V_VM_VF না\RP_NEG]]_VGF [[তখন\CC_CCS]]_CCP [[রোগী\N_NN]]_NP [[আবছা\RB]]_RBP [[বা\CC_CCD]]_CCP [[কম\RB]]_RBP [[দেখে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd297	[[ছানি\N_NN দ্বারা\PSP]]_NP [[পীড়িত\N_NN রোগীদের\N_NN নিয়ে\V_VM_VNF]]_NP [[চিকিত্সক\N_NN]]_NP [[যথা\RP_RPD]]_CCP [[নেত্র\N_NN সহায়ক\N_NN]]_NP [[নিজের\PR_PRF চিকিত্সালয়ে\N_NN স্ক্রিনিং\N_NN]]_NP [[করতে\V_VM_VINF পারেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd298	[[তারপর\RB]]_RBP [[ছানির\N_NN রোগীদের\N_NN সুসজ্জিত\JJ হাসপাতালে\N_NN]]_NP [[চোখের\N_NN ডাক্তার\N_NN দিয়ে\PSP]]_NP [[অপারেশন\N_NN করানো\V_VM_VNG]]_VGNN [[যেতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd299	[[৬\QT_QTC সপ্তাহ\N_NN পর\PSP চশমা\N_NN]]_NP [[পরীক্ষা\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd300	[[জেলা\N_NNP অন্ধত্ব\N_NNP নিবারণ\N_NNP সমিতি\N_NNP দ্বারা\PSP]]_NP [[পরিচালিত\N_NN]]_JJP [[বিস্তৃত\JJ প্রচার\N_NN]]_NP [[করে\V_VM_VNF]]_VGNF [[সরকারী\JJ]]_JJP [[,\RD_PUNC]]_CCP [[বেসরকারী\JJ]]_JJP [[,\RD_PUNC]]_CCP  [[নিজস্ব\PR_PRF]]_JJP [[ও\CC_CCD]]_CCP [[স্বেচ্ছা\N_NN]]_JJP [[সংস্থার\N_NN মাধ্যমে\PSP]]_NP [[শিবির\N_NN]]_NP [[লাগানো\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd301	[[ছানি\N_NN]]_NP [[কেবলমাত্র\RB]]_RBP [[শল্যচিকিত্সা\N_NN দ্বারাই\PSP]]_NP [[সারানো\V_VM_VNG]]_VGNN [[সম্ভব\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
hhd302	[[ইন্ট্রা\N_NN ক্যাপসুলার\N_NN ক্যাটারাক্ট\N_NN এক্সট্রাকশান\N_NN]]_NP [[(\RD_SYM Intra\RD_RDF Capsular\RD_RDF Cataract\RD_RDF Extraction\RD_RDF )\RD_SYM পদ্ধতিতে\N_NN]]_NP [[পুরো\JJ লেন্স\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ক্যাপসুল\N_NN]]_NP [[বার\V_VM_VNG করা\V_VM_VNG হয়\V_VAUX]]_VGF [[,\RD_PUNC]]_CCP [[অপারেশনের\N_NN পরে\PSP]]_NP [[পরীক্ষা\N_NN করে\V_VM_VNF]]_VGNF [[চশমা\N_NN]]_NP [[ব্যবহার\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd303	[[অপারেশনের\N_NN সময়\N_NN]]_NP [[চোখের\N_NN সামনের\N_NST দিকে\N_NN]]_NP [[,\RD_PUNC]]_CCP [[আইরিসের\N_NN আগে\PSP]]_NP [[লেন্স\N_NN]]_NP [[বসানো\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd304	[[এক্সট্রা\N_NN ক্যাপসুলার\N_NN ক্যাটারাক্ট\N_NN এক্সট্রাকশান\N_NN পদ্ধতিতে\N_NN]]_NP [[সামনের\N_NST দিকের\N_NN]]_JJP [[ক্যাপসুলের\N_NN অংশ\N_NN]]_NP [[যথা\RP_RPD পুরো\QT_QTF লেন্স\N_NN ম্যাটার\N_NN]]_NP [[বার\V_VM_VNG করা\V_VM_VNG হয়\V_VAUX]]_VGF [[ও\CC_CCD]]_CCP [[পিছনের\N_NST দিকের\N_NN]]_JJP [[ক্যাপসুল\N_NN]]_NP [[সুরক্ষিত\N_NN]]_JJP [[রাখা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd305	[[ক্যাপসুলার\N_NN ব্যাগে\N_NN]]_NP [[লেন্স\N_NN]]_NP [[ফিট\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd306	[[S.I.C.S\RD_RDF]]_NP [[(\RD_SYM Small\RD_RDF Incision\RD_RDF Cataract\RD_RDF Surgry\RD_RDF )\RD_SYM পদ্ধতিতে\N_NN]]_NP [[৬\QT_QTC মিমি.\N_NN অবদি\PSP]]_NP [[একটা\QT_QTC টানেল\N_NN]]_NP [[তৈরি\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[–\RD_PUNC]]_BLK [[অন্তিম\JJ বিধি\N_NN]]_NP [[ECCE–IOL\RD_RDF এর\DM_DMD মতো\RP_RPD]]_NP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd307	[[S.I.C.S\RD_RDF (\RD_SYM Small\RD_RDF Incision\RD_RDF Cataract\RD_RDF Surgry\RD_RDF )\RD_SYM পদ্ধতিতে\N_NN]]_NP [[সেলাই\N_NN]]_NP [[করা\V_VM_VNG হয়\V_VAUX না\RP_NEG]]_VGF [[৷\RD_PUNC]]_BLK
hhd308	[[কালো\JJ ছানির\N_NN ক্ষেত্রে\PSP]]_NP [[নেত্র\N_NN তন্ত্র\N_NN]]_NP [[ধীরে\RB ধীরে\RB]]_RBP [[নষ্ট\N_NN]]_JJP [[হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[,\RD_PUNC]]_CCP [[চোখের\N_NN জল\N_NN]]_NP [[বেশি\QT_QTF পরিমাণে\N_NN]]_NP [[শুকানোর\V_VM_VNG ফলে\PSP]]_VGNN [[বা\CC_CCD]]_CCP [[নেত্র\N_NN তন্ত্রে\N_NN]]_NP [[পর্যাপ্ত\JJ মাত্রায়\N_NN রক্ত\N_NN]]_NP [[না\RP_NEG পৌঁছানোর\V_VM_VNG ফলে\PSP]]_VGNN [[এটা\DM_DMR হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd309	[[যদি\CC_CCS]]_CCP [[তাড়াতাড়ি\RB]]_RBP [[ধরা\V_VM_VNG যায়\V_VM_VF]]_VGF [[ও\CC_CCD]]_CCP [[নিয়মিত\RB]]_RBP [[চিকিত্সা\N_NN]]_NP [[বা\CC_CCD]]_CCP [[পরীক্ষা\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[তাহলে\CC_CCS]]_CCP [[কালো\JJ ছানি\N_NN থেকে\PSP]]_NP [[হওয়া\V_VM_VNG]]_VGNN [[অন্ধত্বকে\N_NN]]_NP [[আটকানো\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd310	[[যদি\CC_CCS]]_CCP [[চোখ\N_NN]]_NP [[খুব\RP_INTF বেশি\QT_QTF রকম\N_NN ক্ষতিগ্রস্থ\N_NN]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd311	[[যদি\CC_CCS]]_CCP [[পরিবারের\N_NN কারও\PR_PRQ কালো\JJ ছানি\N_NN]]_NP [[থাকে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd312	[[অধিকাংশ\QT_QTF রোগীদের\N_NN মধ্যে\PSP]]_NP [[চোখে\N_NN জল\N_NN যাওয়ার\V_VM_VNG পথ\N_NN]]_NP [[খোলা\N_NN থাকে\V_VM_VF]]_VGF [[তবুও\CC_CCS]]_CCP [[কোনও\DM_DMQ কারণবশত\N_NN]]_RBP [[জলের\N_NN পরিমাণ\N_NN]]_NP [[কম\QT_QTF]]_JJP [[হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd313	[[ভিতরের\N_NST জল\N_NN]]_NP [[শুকাতে\V_VM_VINF থাকে\V_VM_VF]]_VGF [[ও\CC_CCD]]_CCP [[নেত্র\N_NN তন্ত্র\N_NN]]_NP [[নষ্ট\N_NN]]_JJP [[হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[,\RD_PUNC]]_CCP [[ধীরে\RB ধীরে\RB]]_RBP [[রোগী\N_NN আশেপাশের\N_NST জিনিস\N_NN]]_NP [[দেখতে\V_VM_VINF পায়\V_VM_VF না\RP_NEG]]_VGF [[,\RD_PUNC]]_CCP [[যদি\CC_CCS]]_NP [[সময়\N_NN মতো\RP_RPD]]_RBP [[চিকিত্সা\N_NN]]_NP [[না\RP_NEG করানো\V_VM_VNG হয়\V_VAUX]]_VGF [[,\RD_PUNC তাহলে\CC_CCS]]_CCP [[দৃষ্টিও\N_NN]]_NP [[যেতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd314	[[কিছু\QT_QTF লক্ষণ\N_NN]]_NP [[যা\PR_PRL প্রকট\N_NN]]_JJP [[হলে\V_VM_VNF]]_VGNF [[রোগীদের\N_NN ডাক্তার\N_NN]]_NP [[দেখানো\V_VM_VNG]]_VGNN [[উচিত\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
hhd315	[[আলোতে\N_NN ইন্দ্রধনুর\N_NN মতো\RP_RPD]]_NP [[রঙিন\JJ গোল\N_NN]]_NP [[দেখতে\V_VM_VINF পাওয়া\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
hhd316	[[বিশেষ\JJ লেন্স\N_NN]]_NP [[বা\CC_CCD]]_CCP [[যন্ত্র\N_NN দ্বারা\PSP]]_NP [[নেত্র\N_NN তন্ত্রের\N_NN]]_NP [[কতটা\QT_QTF ক্ষতি\N_NN]]_NP [[হয়েছে\V_VM_VF]]_VGF [[তা\PR_PRL জানতে\V_VM_VINF]]_VGINF [[পরীক্ষা\N_NN করান\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd317	[[ফিল্ড\N_NN টেস্ট\N_NN]]_NP [[করান\V_VM_VF]]_VGF [[যাতে\CC_CCS]]_CCP [[সামনের\N_NST দিকে\N_NN]]_JJP [[তাকিয়ে\V_VM_VNF]]_VGNF [[পাশের\N_NST বস্তু\N_NN]]_NP [[দেখার\V_VM_VNG]]_VGNN [[ক্ষমতা\N_NN]]_NP [[পরীক্ষা\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd318	[[একটি\QT_QTC বিশেষ\JJ লেন্স\N_NN দ্বারা\PSP]]_NP [[যেখান\PR_PRL দিয়ে\PSP জল\N_NN]]_NP [[বাইরে\N_NST]]_NP [[বেরোয়\V_VM_VF]]_VGF [[সেই\DM_DMR অংশ\N_NN]]_NP [[(\RD_SYM অ্যাঙ্গেল\N_NN )\RD_SYM]]_NP [[দেখা\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd319	[[ভিটামিন-এ\N_NN এর\DM_DMR অভাবে\N_NN]]_NP [[কর্নিয়াল\N_NN]]_NP [[কমজোর\JJ]]_JJP [[হয়ে\V_VM_VNF পড়ে\V_VM_VF]]_VGF [[বা\CC_CCD]]_CCP [[ঘা\N_NN]]_NP [[হয়\V_VAUX]]_VGF [[যার\PR_PRL ফলে\PSP]]_NP [[শেষে\RB]]_RBP [[অন্ধত্ব\N_NN]]_NP [[হতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd320	[[হাম\N_NN]]_NP [[বা\CC_CCD]]_CCP [[অপুষ্টির\N_NN সময়\N_NN ভিটামিন-এ\N_NN]]_NP [[আরও\RP_INTF বেশি\RP_INTF]]_JJP [[কম\QT_QTF]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd321	[[ভিটামিন-এ-র\N_NN –\RD_PUNC অভাবে\N_NN]]_NP [[রাতকানা\N_NN রোগও\N_NN]]_NP [[হতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd322	[[খাদ্যে\N_NN]]_NP [[ভিটামিন-এ\N_NN –\RD_PUNC এর\DM_DMR মাত্রা\N_NN]]_NP [[কম\QT_QTF]]_JJP [[হলে\V_VM_VNF]]_VGNF [[ক্রমাগত\RB]]_RBP [[দাস্ত\N_NN]]_NP [[,\RD_PUNC]]_CCP [[অপুষ্টি\N_NN]]_NP [[হলে\V_VM_VNF]]_VGNF [[ভিটামিন\N_NN এ\N_NN]]_NP [[কম\QT_QTF শোষিত\N_NN]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd323	[[হামের\N_NN সময়\N_NN]]_NP [[বা\CC_CCD]]_CCP [[পরে\RB]]_RBP [[ভিটামিন-এ-র\N_NN -\RD_PUNC মাত্রা\N_NN]]_NP [[অধিক\QT_QTF]]_JJP [[হওয়া\V_VM_VNG]]_VGNN [[।\RD_PUNC]]_BLK
hhd324	[[কম\JJ আলোতে\N_NN]]_NP [[দেখা\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd325	[[কর্নিয়া\N_NN]]_NP [[শুকিয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd326	[[বিটোটস\N_NN স্পর্টস\N_NN]]_NP [[-\RD_PUNC]]_BLK [[কর্নিয়ার\N_NN ওপর\PSP]]_NP [[সাদা\JJ দাগ\N_NN]]_NP [[দেখা\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd327	[[রাতকানা\N_NN রোগ\N_NN থেকে\PSP]]_NP [[বাঁচার\V_VM_VNG জন্য\PSP]]_VGNN [[শাক\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ছোলার\N_NN শাক\N_NN]]_NP [[,\RD_PUNC]]_CCP [[মেথি\N_NN শাক\N_NN]]_NP [[,\RD_PUNC]]_CCP [[পালং\N_NN]]_NP [[,\N_NN]]_CCP [[বাঁধাকপি\N_NN]]_NP [[,\RD_PUNC]]_FRAGP [[ধনে\N_NN]]_NP [[,\RD_PUNC]]_CCP [[গাজর\N_NN]]_NP [[,\RD_PUNC]]_CCP [[পেঁপে\N_NN]]_NP [[,\RD_PUNC]]_CCP [[আম\N_NN ইত্যাদি\N_NN]]_NP [[খান\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd328	[[মাকে\N_NN দুধের\N_NN জন্য\PSP]]_NP [[উত্সাহিত\N_NN]]_JJP [[করা\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
hhd329	[[হামের\N_NN সময়\N_NN]]_NP [[টীকা\N_NN]]_NP [[লাগানো\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
hhd330	[[ভিটামিন-এ-র\N_NN -\RD_PUNC ডোজ\N_NN]]_NP [[(\RD_SYM ১\QT_QTC লাখ\N_NN আই.ইউ\N_NN )\RD_SYM]]_NP [[হামের\N_NN সময়\N_NN]]_NP [[৩\QT_QTC বছর\N_NN পর্যন্ত\PSP]]_NP [[(\RD_SYM ২\QT_QTC লাখ\N_NN আই.ইউ\N_NN )\RD_SYM]]_NP [[৩\QT_QTC মাস\N_NN]]_NP [[অন্তর\PSP অন্তর\PSP]]_RBP [[দিন\N_NN]]_VGF [[৷\RD_PUNC]]_BLK
hhd331	[[যাতে\CC_CCS কিনা\RP_RPD]]_CCP [[অপুষ্টির\N_NN ফলে\PSP]]_NP [[হওয়া\V_VM_VNG]]_VGNN [[কর্নিয়াল\N_NN ব্লাইন্ডনেস\N_NN থেকে\PSP]]_NP [[বাঁচার\V_VM_VNG জন্য\PSP]]_VGNN [[বাচ্চাদের\N_NN পুষ্টিকর\JJ আহার\N_NN]]_NP [[দেওয়া\V_VM_VNG]]_VGNN [[গুরুত্বপূর্ণ\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
hhd332	[[বসন্তের\N_NN ফলে\PSP]]_NP [[হওয়া\V_VM_VNG]]_VGNN [[কনজানাইট্যাল\N_NN ক্যাটারাক্টের\N_NN জন্য\PSP]]_NP [[সময়\N_NN মতো\RP_RPD]]_RBP [[টীকা\N_NN]]_NP [[দেওয়া\V_VM_VNG]]_VGNN [[উচিত\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
hhd333	[[চোখে\N_NN]]_NP [[আঘাত\N_NN]]_NP [[লাগার\V_VM_VNG কারণে\PSP]]_VGNN [[প্রায়\RB]]_RBP [[২০\QT_QTO থেকে\PSP ৪০\QT_QTC শতাংশ\N_NN বাচ্চাদের\N_NN]]_NP [[এক\QT_QTC চোখ\N_NN অন্ধ\N_NN]]_NP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd334	[[চোখের\N_NN সুরক্ষার\N_NN বিষয়ে\PSP]]_NP [[লোকেদের\N_NN]]_NP [[শিক্ষিত\N_NN]]_JJP [[করা\V_VM_VNG]]_VGNN [[প্রয়োজনীয়\N_NN]]_JJP [[যাতে\CC_CCS]]_CCP [[বাজি\N_NN থেকে\PSP দুর্ঘটনা\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[রাস্তার\N_NN ট্রাফিক\N_NN দুর্ঘটনা\N_NN থেকে\PSP]]_NP [[হওয়া\V_VM_VNG]]_VGNN [[অন্ধত্ব\N_NN থেকে\PSP]]_JJP [[বাঁচানো\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd335	[[রোগ\N_NN থেকে\PSP]]_NP [[চোখকে\N_NN]]_NP [[বাঁচানোর\V_VM_VNG জন্য\PSP]]_VGNN [[Environmental\RD_RDF senitation\RD_RDF –\RD_PUNC এর\DM_DMR ওপর\PSP]]_NP [[নজর\N_NN দেওয়া\V_VM_VNG]]_VGNN [[আবশ্যিক\N_NN]]_JJP [[তথা\CC_CCD]]_CCP [[সময়\N_NN মতো\RP_RPD]]_RBP [[চিকিত্সা\N_NN]]_NP [[করাও\V_VM_VNG]]_VGNN [[জরুরি\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
hhd336	[[ধীরে\RB ধীরে\RB]]_RBP [[বা\CC_CCD]]_CCP [[বিনা\PSP ব্যাথায়\N_NN]]_RBP [[এক\QT_QTC]]_NP [[বা\CC_CCD]]_CCP [[দুই\QT_QTC চোখে\N_NN]]_NP [[এক\QT_QTC মাস\N_NN]]_NP [[বা\CC_CCD]]_CCP [[বছরে\N_NN]]_NP [[আস্তে\RB আস্তে\RB]]_RBP [[দৃষ্টিশক্তি\N_NN]]_NP [[কমে\V_VM_VNF যাওয়া\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
hhd337	[[ধূসর\JJ (\RD_SYM Gray\RD_RDF )\RD_SYM]]_NP [[বা\CC_CCD]]_CCP [[সাদা\JJ রঙের\N_NN মণি\N_NN]]_NP [[(\RD_SYM পিউপিল\N_NN )\RD_SYM]]_NP [[হওয়া\V_VM_VNG]]_VGNN [[৷\RD_PUNC]]_BLK
hhd338	[[যখন\CC_CCS]]_RBP [[সূর্যের\N_NN রশ্মি\N_NN অক্ষিপটের\N_NN (\RD_SYM রেটিনা\N_NN )\RD_SYM ওপর\PSP]]_NP [[পড়ে\V_VM_VF না\RP_NEG]]_VGF [[বা\CC_CCD]]_CCP [[রেটিনার\N_NN আগে\PSP]]_NP [[বা\CC_CCD]]_CCP [[রেটিনার\N_NN পিছনে\PSP]]_NP [[পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd339	[[যখন\CC_CCS]]_RBP [[সূর্যের\N_NN রশ্মি\N_NN অক্ষিপটের\N_NN আগে\PSP]]_NP [[একত্রিত\N_NN]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd340	[[ফাঙ্গাস\N_NN]]_NP [[হল\V_VAUX]]_VGF [[আমাদের\PR_PRP শরীরে\N_NN]]_NP [[বসবাসকারী\N_NN]]_JJP [[এমন\DM_DMR এক\QT_QTC জীব\N_NN]]_NP [[যা\PR_PRL আমাদের\PR_PRP শরীরের\N_NN]]_NP [[ক্ষতি\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd341	[[ফাঙ্গাস\N_NN আমাদের\PR_PRP শরীরের\N_NN]]_NP [[এমন\DM_DMD এমন\DM_DMD জায়গা\N_NN]]_NP [[যেমন\RP_RPD আঙুলের\N_NN নখের\N_NN নিচে\PSP]]_NP [[নিজেদের\PR_PRF বাসা\N_NN]]_NP [[বাঁধে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd342	[[যাকে\PR_PRL ওনিকোমাইসিস\N_NN]]_NP [[বলে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd343	[[রোগী\N_NN কাছের\N_NST জিনিস\N_NN]]_NP [[পরিষ্কার\RB]]_RBP [[দেখতে\V_VM_VINF পায়\V_VM_VF]]_VGF [[কিন্তু\CC_CCS]]_CCP [[দূরের\N_NST জিনিস\N_NN]]_NP [[দেখতে\V_VM_VINF]]_VGINF [[অসুবিধা\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
hhd344	[[রোগী\N_NN জিনিস\N_NN]]_NP [[দেখার\V_VM_VNG জন্য\PSP]]_VGNN [[চোখকে\N_NN পাশে\N_NST]]_NP [[নিয়ে\V_VM_VNF আসে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd345	[[ক্লাসে\N_NN বিদ্যার্থীরা\N_NN]]_NP [[ব্ল্যাকবোর্ডের\N_NN অনেকটা\QT_QTF কাছে\N_NN]]_NP [[বসার\V_VM_VNG]]_VGNN [[চেষ্টা\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
hhd346	[[যখন\CC_CCS]]_RBP [[সূর্যের\N_NN রশ্মি\N_NN অক্ষিপটের\N_NN পিছনে\PSP]]_NP [[একত্রিত\N_NN]]_JJP [[হয়\V_VAUX]]_VGF [[,\RD_PUNC]]_CCP [[এটা\DM_DMR বেশিরভাগ\QT_QTF সময়\N_NN]]_NP [[কিশোরদের\N_NN মধ্যে\PSP]]_NP [[দেখা\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
