ID	Value
htd10199	[[এই\DM_DMD রথে\N_NN ভগবান\N-NNP শ্রীকৃষ্ণ\N-NNP অর্জুনকে\N-NNP]]_NP [[উপদেশ\N_NN দিচ্ছেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10200	[[এখানে\N_NST একটি\QT_QTC ধর্মশালাও\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10201	[[এখানে\N_NST যাত্রীদের\N_NN]]_NP [[থাকার\V_VM_VNG জন্য\PSP]]_VGNN [[উত্তম\JJ ব্যবস্থা\N_NN]]_NP [[আছে\V_VAUX]_VGF [[৷\RD_PUNC]]_BLK
htd10202	[[ব্রক্ষ\N-NNP সরোবর\N-NNP থেকে\PSP কিছুটা\QT_QTF দূরে\N_NN অবস্থিত\JJ মির্জাপুর\N_NN গ্রামে\N_NN একটা\QT_QTC কেল্লা\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10203	[[মির্জাপুর\N-NNP গ্রামের\N_NN এই\DM_DMD কেল্লা\N_NN কর্ণের\N-NNP টিলী\N-NNP]]_NP [[বা\CC_CCD]]_CCP [[কর্ণখেড়া\N-NNP নামে\N_NN]]_NP [[পরিচিত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
htd10204	[[এখানে\N_NST দাতা\JJ কর্ণ\N-NNP যুদ্ধের\N_NN সময়ে\N_NN ব্রাক্ষণদের\N_NN]]_NP [[দান\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10205	[[কুরুক্ষেত্র\N-NNP রেলওয়ে\N_NN স্টেশন\N_NN থেকে\PSP মির্জাপুর\N-NNP গ্রাম\N_NN মাত্র\JJ ৪\QT_QTC কিলোমিটার\N_NN দূরত্বে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10206	[[বিড়লা\N-NNP মন্দিরের\N_NN কাছেই\PSP কুরুক্ষেত্র\N-NNP বিশ্ববিদ্যালয়\N-NNP]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10207	[[১৯৫৬এ\QT_QTC ডা.\N-NNP রাজেন্দ্র\N-NNP প্রসাদ\N-NNP কুরুক্ষেত্র\N-NNP বিশ্ববিদ্যালয়ের\N-NNP]]_NP [[ভিত্তি\N_NN স্থাপন\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10208	[[অদ্ভূত\JJ থানেশ্বর\N-NNP মন্দির\N_NN থানেশ্বরে\N-NNP]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10209	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[,\RD_PUNC]]_CCP [[মহাভারতের\N-NNP যুদ্ধের\N_NN সময়ে\N_NN]]_NP [[জয়লাভ\N_NN করার\V_VM_VNG পর\PSP]]_VGNN [[পান্ডবরা\N-NNP এখানে\N_NST ভগবান\N-NNP শিবের\N-NNP থেকে\PSP]]_NP [[আশীর্বাদ\N_NN নিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10210	[[থানেশ্বর\N-NNP মন্দিরকে\N_NN ভগবান\N-NNP শিবের\N-NNP ঘর\N_NN]]_NP [[বলেও\V_VM_VNF মনে\V_VM_VNF করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10211	[[থানেশ্বর\N-NNP মন্দিরে\N_NN একটি\QT_QTC আকর্ষক\JJ সরোবর\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10212	[[এর\DM_DMD সম্বন্ধে\PSP]]_NP [[বলা\V_V_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[এই\DM_DMD সরোবরের\N_NN জলের\N_NN কিছু\QT_QTF ফোঁটায়\N_NN রাজা\N_NN তাণ\N-NNP কুষ্ঠ\N_NN রোগ\N_NN থেকে\PSP]]_NP [[মুক্তি\N_NN পান\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10213	[[থানেশ্বর\N_NN এলাকার\N_NN কাছেই\PSP কমল\N-NNP নাভী\N-NNP নামক\N_NN মন্দির\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10214	[[কমল\N-NNP নাভীতে\N-NNP ভগবান\N-NNP বিষ্ণু\N-NNP]]_NP [[ও\CC_CCD]]_CCP [[ব্রক্ষার\N-NNP মূর্তি\N_NN]]_NP [[স্থাপিত\JJ]]_JJP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10215	[[কুরুক্ষেত্র\N-NNP থেকে\PSP ৬\QT_QTC কিলোমিটার\N_NN দূরে\N_NN অবস্থিত\JJ পহেবা\N-NNP রোডে\N_NN স্থিত\JJ \RD_PUNC তিরকাতারী\N-NNP `\RD_PUNC গ্রামের\N_NN কাছে\PSP `\RD_PUNC নরকাতারী\N-NNP ভীষ্ম\N-NNP কুন্ড\N-NNP `\RD_PUNC]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10216	[[এটা\DM_DMD হল\V_VAUX]]_VGF [[`\RD_PUNC বাণ\N-NNP গঙ্গা\N-NNP `\RD_PUNC নামে\N_NN]]_NP [[পরিচিত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
htd10217	[[এই\DM_DMD স্থানেই\N_NN ভীষ্ম\N_NN পিতামহ\N_NN অর্জুনের\N-NNP তিরে\N_NN]]_NP [[আহত\JJ]]_JJP [[হয়ে\V_VM_VNF]]_VGNF [[বাণ\N-NNP -\RD_PUNC শয্যায়\N_NN]]_NP [[শুয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10218	[[বাণ\N-NNP গঙ্গা\N-NNP স্থানেই\N_NN তিনি\PR_PRL অর্জুনের\N-NNP থেকে\PSP]]_NP [[পান\N_NN করার\V_VM_VNG জন্য\PSP]]_VGNN [[জল\N_NN চেয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10219	[[তখন\RB]]_RBP [[অর্জুন\N-NNP পৃথিবীতে\N_NN বাণ\N_NN]]_NP [[নিক্ষেপ\N_NN করে\V_VM_VNF]]_VGNF [[জল\N_NN বের\V_VM_VNF করেছিলেন\V_VM_VF]]_VGF [[,\RD_PUNC]]_CCP [[যা\PR_PRL]]_NP [[পান\N_NN করে\V_VM_VNF]]_VGNF [[পিতামহ\N_NN]]_NP [[তৃপ্ত\JJ]]_JJP [[হয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10220	[[একটি\QT_QTC কিংবদন্তি\N_NN]]_NP [[অনুসারে\RB]]_RBP [[বাণ\N-NNP গঙ্গায়\N-NNP]]_NP [[স্নান\N_NN করার\V_VM_VNG ফলে\PSP]]_VGNN [[যে\PR_PRL]]_CCP [[কোনও\PR_PRQ ব্যাক্তি\N_NN]]_NP [[,\RD_PUNC]]_CCP [[যে\PR_PRL পাপের\N_NN অন্ন\N_NN]]_NP [[গ্রহণ\N_NN করেছে\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[সে\PR_PRL]]_NP [[পাপমুক্ত\JJ]]_JJP [[হয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10221	[[এখানে\N_NST ভীষ্ম\N-NNP পিতামহ\N_NN]]_NP [[,\RD_PUNC]]_CCP [[তারকেশ্বর\N-NNP মহাদেব\N-NNP]]_NP [[,\RD_PUNC]]_CCP [[পঞ্চমুখী\N-NNP হনুমান\N-NNP]]_NP [[,\RD_PUNC]]_CCP [[শ্রী\N-NNP গঙ্গাজি\N-NNP]]_NP [[তথা\N_NN]]_FRAGP [[শ্রী\N-NNP রাম\N-NNP -\RD_PUNC সীতার\N-NNP প্রাচীন\JJ মূর্তি\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10222	[[এই\DM_DMD বাণ\N-NNP গঙ্গার\N-NNP তটে\N_NN ২৬\QT_QTC ফুট\N_NN উচ্চতায়\N_NN হনুমানজির\N-NNP বিশাল\JJ মুর্তি\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[,\RD_PUNC]]_CCP [[যা\PR_PRL দর্শকদের\N_NN]]_NP [[আকর্ষিত\JJ]]_JJP [[করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10223	[[কুরক্ষেত্রে\N-NNP তিনটি\QT_QTC বাণ\N-NNP গঙ্গা\N-NNP]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10224	[[দ্বিতীয়\QT_QTO `\RD_PUNC বাণ\N-NNP গঙ্গা\N-NNP `\RD_PUNC ব্রক্ষ\N-NNP সরোবর\N-NNP থেকে\PSP দক্ষিণের\N-NNP দিকে\N_NN ৬\QT_QTC কিলোমিটার\N_NN দূরে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10225	[[এখানে\N_NST জয়দ্রথ\N-NNP বধের\N_NN সময়ে\N_NN অর্জুন\N-NNP নিজের\PR_PRF ঘোড়াকে\N_NN]]_NP [[তৃষ্ণার্ত\JJ]]_JJP [[দেখে\V_VM_VNF]]_VGNF [[পৃথিবীতে\N_NN বাণ\N_NN]]_NP [[নিক্ষেপ\N_NN করে\V_VM_VNF]]_VGNF [[বাণ\N-NNP -\RD_PUNC গঙ্গা\N-NNP]]_NP [[বের\V_VM_VNF করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10226	[[এখানে\N_NST অর্জুন\N-NNP নিজের\PR_PRF]]_NP [[তৃষ্ণার্ত\JJ ঘোড়াকে\N_NN জল\N_NN]]_NP [[পান\N_NN করিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10227	[[দ্বিতীয়\QT_QTC বাণ\N-NNP গঙ্গা\N-NNP দয়ালপুরে\N-NNP]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10228	[[তৃতীয়\QT_QTO `\RD_PUNC বাণ\N-NNP গঙ্গা\N-NNP `\RD_PUNC কুরুক্ষেত্র\N-NNP রেলওয়ে\N_NN স্টেশন\N_NN থেকে\PSP ৯\QT_QTC কিলোমিটার\N_NN দূরে\N_NN `\RD_PUNC জমীন\N-NNP `\RD_PUNC গ্রামের\N_NN কাছেই\PSP]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10229	[[তৃতীয়\QT_QTO বাণ\N-NNP গঙ্গা\N-NNP স্থান\N_NN]]_NP [[হল\V_VAUX]]_VGF [[একটি\QT_QTC ভীষণই\RP_INTF গভীর\JJ খাদ\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd10230	[[এখানে\N_NST কর্ণের\N-NNP রথের\N_NN চাকা\N_NN]]_NP [[ফেঁসে\V_VM_VNF গিয়েছিল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10231	[[সেই\DM_DMR সময়ে\N_NN এখানেই\N_NST অর্জুন\N-NNP নিজের\PR_PRF বাণ\N_NN দিয়ে\PSP কর্ণকে\N-NNP]]_NP [[আহত\N_NN করেছিল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10232	[[কর্ণ\N-NNP মারা\V_VM_VNG যাওয়ার\V_VM_VNG আগে\PSP ভগবান\N-NNP কৃষ্ণ\N-NNP]]_NP [[আর\CC_CCD]]_CCP[[অর্জুন\N-NNP ব্রাক্ষণের\N_NN বেশ\N_NN]]_NP [[ধারণ\V_VM_VNG করে\V_VM_VNF]]_VGNF [[কর্ণের\N-NNP দানবীরতা\N_NN পরীক্ষা\N_NN]]_NP [[করার\V_VM_VNG জন্য\PSP]]_VGNN [[তার\PR_PRP কাছে\PSP]]_NP [[এসেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10233	[[তারা\PR_PRP কর্ণের\N-NNP কাছে\PSP]]_NP [[তার\PR_PRP সোনার\N_NN দাঁত\N_NN দান\N_NN হিসেবে\PSP]]_NP [[চান\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10234	[[কর্ণ\N-NNP তার\PR_PRP সোনার\N_NN দাঁত\N_NN]]_NP [[উপড়ে\V_VM_VNF ফেলে\V_VM_VF]]_VGNF [[তা\PR_PRL]]_NP [[ধোয়ার\V_VM_VNG জন্য\PSP]]_VGNN [[মাটিতে\N_NN বাণ\N_NN]]_NP [[নিক্ষেপ\N_NN করে\V_VM_VNF]]_VGNF [[জলের\N_NN ধারা\N_NN]]_NP [[বের\V_VM_VNF করেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10235	[[সেই\N_NN দিব্য\JJ জলে\N_NN দাঁত\N_NN]]_NP [[ধুয়ে\V_VM_VNF]]_VGNF [[কর্ণ\N-NNP তা\PR_PRL]]_NP [[দান\N_NN করেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10236	[[`\RD_PUNC জমীন\N-NNP `\RD_PUNC গ্রাম\N_NN থেকে\PSP প্রায়\JJ আধ\QT_QTC কিলোমিটার\N_NN দূরে\N_NN `\RD_PUNC জয়ধর\N-NNP `\RD_PUNC নামক\N_NN গ্রাম\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10237	[[এই\DM_DMD স্থানে\N_NN অর্জুন\N-NNP জয়দ্রথকে\N-NNP]]_NP [[মেরে\V_VM_VNF]]_VGNF [[নিজের\PR_PRF পুত্র\N_NN অভিমন্যুকে\N-NNP]]_NP [[বধ\N_NN করার\V_VM_VNG]]_VGNN [[বদলা\N_NN নেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10238	[[এই\DM_DMD স্থানের\N_NN নাম\N_NN জয়দ্রথের\N-NNP অপভ্রংশ\N_NN]]_NP [[হয়ে\V_VM_VNF]]_VGNF [[`\RD_PUNC জয়ধর\N-NNP `\RD_PUNC]]_NP [[হয়ে\V_VM_VNF গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10239	[[জ্যোতিসর\N-NNP স্থান\N_NN]]_NP [[হল\V_VAUX]]_VGF [[কুরুক্ষেত্র\N-NNP রেলওয়ে\N_NN স্টেশন\N_NN থেকে\PSP ৮\QT_QTC কিলোমিটার\N_NN দূরে\N_NN পহেবা\N-NNP রোডে\N_NN সরস্বতী\N-NNP নদীর\N_NN তটে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10240	[[জ্যোতিসর\N-NNP স্থানে\N_NN ভগবান\N-NNP শ্রীকৃষ্ণ\N-NNP অর্জুনকে\N-NNP গীতার\N-NNP উপদেশ\N_NN]]_NP [[দিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10241	[[এখানে\N_NST প্রতি\JJ বছর\N_NN শীত\N_NN কালে\N_NN শুক্ল\N-NNP পক্ষের\N_NN একাদশীতে\N-NNP মার্গশীর্ষের\N-NNP মাসে\N_NN ১৮\QT_QTC দিন\N_NN পর্যন্ত\PSP গীতা\N-NNP জয়ন্তী\N-NNP]]_NP [[পালন\N_NN করা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10242	[[জ্যোতিসর\N-NNP স্থানে\N_NN কৃষ্ণ\N-NNP -\RD_PUNC অর্জুনের\N-NNP রথ\N_NN]]_NP [[ও\CC_CCD]]_CCP [[শঙ্করাচার্যের\N-NNP মন্দির\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10243	[[জ্যোতিসরে\N-NNP স্নান\N_NN ইত্যাদির\N_NN জন্য\PSP নরবাণা\N-NNP শহর\N_NN থেকে\PSP]]_NP [[শুদ্ধ\JJ]]_JJP [[ও\CC_CCD]]_CCP [[তাজা\JJ জল\N_NN]]_NP [[পাওয়া\V_VM_VNG যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10244	[[ফল্গু\N-NNP অঞ্চল\N_NN কুরুক্ষেত্র\N-NNP থেকে\PSP ৫৩\QT_QTC কিলোমিটার\N_NN দূরে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP[[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10245	[[পৌরাণিক\JJ কথার\N_NN]]_NP [[অনুসারে\RB]]_RBP [[ফল্গু\N-NNP স্থানে\N_NN ভগবান\N-NNP ব্রক্ষার\N-NNP প্রার্থনায়\N_NN স্বয়ং\JJ ভগবান\N-NNP বিষ্ণু\N-NNP]]_NP [[প্রকট\N_NN হয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10246	[[ফল্গুতে\N-NNP একটি\QT_QTC পবিত্র\JJ কুন্ড\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10247	[[ফল্গুর\N-NNP ঘাটকে\N_NN লাল\JJ পাথর\N_NN দিয়ে\PSP]]_NP [[সাজানো\V_VM_VNG]]_VGNN [[হয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10248	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[ফল্গুর\N-NNP এই\DM_DMD কুন্ডে\N_NN]]_NP [[ডুব\N_NN দেওয়ার\V_VM_VNG ফলে\PSP]]_VGF [[ধন\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[সমৃদ্ধি\N_NN]]_NP [[প্রাপ্ত\JJ]]_JJP [[হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10249	[[স্থানীয়\JJ ভাষায়\N_NN এই\DM_DMD স্থানকে\N_NN `\RD_PUNC ফুর্ল\N-NNP `\RD_PUNC]]_NP [[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10250	[[পবিত্র\JJ স্থান\N_NN `\RD_PUNC কলকত\N-NNP `\RD_PUNC কুরুক্ষেত্র\N-NNP থেকে\PSP প্রায়\JJ ৭০\QT_QTC কিলোমিটার\N_NN দূরে\N_NN কৈথল\N-NNP -\RD_PUNC নিখানা\N-NNP মার্গে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10251	[[কলকত\N-NNP অঞ্চলে\N_NN নাম\N_NN প্রভু\N-NNP কদর্ম\N-NNP ঝষির\N-NNP (\RD_SYM ব্রক্ষার\N-NNP পুত্র\N_NN )\RD_SYM দশম\QT_QTO পুত্র\N_NN মুনির\N_NN নামে\N_NN]]_NP [[রাখা\V_VM_VNG হয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10252	[[`\RD_PUNC কলকত\N-NNP `\RD_PUNC কুন্ডে\N_NN কার্তিক\N-NNP পুর্ণিমার\N_NN সময়ে\N_NN অসংখ্য\QT_QTF ভক্তরা\N_NN]]_NP [[স্নান\N_NN করতে\V_VM_VINF আসেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10253	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[এই\DM_DMD কুন্ডের\N_NN জলে\N_NN সকল\QT_QTF ধরণের\N_NN অসুখ\N_NN]]_NP [[ঠিক\N_NN করার\V_VM_VNG]]_VGNN [[শক্তি\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10254	[[এই\DM_DMD কুন্ডের\N_NN কাছে\PSP কাত্যায়নী\N-NNP দেবীর\N_NN মন্দির\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[যা\PR_PRL হল\V_VAUX]]_VGF [[দেখার\V_VM_VNG মতো\RP_RPD]]_VGNN [[৷\RD_PUNC]]_BLK
htd10255	[[শেখচিল্লীর\N-NNP সমাধি\N_NN কুরুক্ষেত্র\N-NNP থেকে\PSP আড়াই\QT_QTC কিলোমিটার\N_NN দূরে\N_NN থানেশ্বরের\N-NNP কাছে\PSP]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10256	[[নজকারতে\N-NNP ঔলিয়ার\N-NNP মতে\PSP হজরত\N-NNP শেখচিল্লী\N-NNP সুফি\N-NNP সম্প্রদায়ের\N_NN এক\QT_QTC জন\RP_CL ইরানি\N-NNP সাধু\N_NN]]_NP [[ছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10257	[[হজরত\N-NNP শেখচিল্লী\N-NNP]]_NP [[,\RD_PUNC]]_BLK [[শাহজাহানের\N-NNP শাসনকালে\N_NN হজরত\N-NNP কুতুব\N-NNP জলালুদ্দিনের\N-NNP সাথে\PSP]]_NP [[দেখা\V_VM_VNG করার\V_VM_VNG জন্য\PSP]]_VGNN [[এখানে\N_NST এসেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10258	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[যখন\CC_CCS]]_RBP [[শাহজাহান\N-NNP লাহোর\N-NNP থেকে\PSP দিল্লী\N-NNP]]_NP [[এসেছিসেন\V_VM_VF]]_VGF [[তখন\CC_CCS]]_RBP [[তিনি\PR_PRL নিজের\PR_PRF সেনাসহ\N_NN কুরুক্ষেত্রতেই\N-NNP]]_NP [[থেকেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10259	[[কুতব\N-NNP জলালুদ্দিন\N-NNP এক\QT_QTC পেয়ালা\N_NN জল\N_NN]]_NP [[আর\CC_CCD]]_CCP [[অর্ধেকটা\QT_QTC রুটি\N_NN দিয়েই\PSP মোগল\N-NNP সেনাদের\N_NN]]_NP [[তৃপ্ত\JJ]]_JJP [[করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10260	[[তখন\CC_CCS]]_RBP [[শাহজাহান\N-NNP কুতুব\N-NNP জলালুদ্দিনের\N-NNP ওপর\PSP]]_NP [[প্রসন্ন\N_NN হয়ে\V_VM_VNF]]_VGNF [[শেখচিল্লীর\N-NNP সমাধি\N_NN]]_NP [[বানিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10261	[[তারপর\RB]]_RBP [[যখন\CC_CCS]]_RBP [[শেখচিল্লী\N-NNP কুতুব\N_NN জলালুদ্দিনের\N-NNP সাথে\PSP]]_NP [[দেখা\V_VM_VNG করার\V_VM_VNG জন্য\PSP]]_VGNN [[কুরুক্ষেত্র\N-NNP]]_NP [[এসেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10262	[[হজরত\N-NNP শেখচিল্লী\N-NNP সেই\DM_DMD স্থানে\N_NN প্রাণায়াম\N_NN]]_NP [[করে\V_VM_VNF]]_VGNF [[নিজের\PR_PRF প্রাণ\N_NN]]_NP [[ত্যাগ\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10263	[[শেখচিল্লীর\N-NNP এই\DM_DMD ত্যাগে\N_NN]]_NP [[প্রভাবিত\JJ]]_JJP [[হয়ে\V_VM_VNF]]_VGNF [[কুতুব\N-NNP জলালুদ্দিন\N-NNP এই\DM_DMD সমাধি\N_NN শেখচিল্লীকে\N-NNP]]_NP [[সমর্পিত\JJ]]_JJP [[করে\V_VM_VNF দেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10264	[[তখন\RB থেকে\PSP]]_RBP [[এই\DM_DMD সমাধি\N_NN]]_NP [[হল\V_VAUX]]_VGF [[`\RD_PUNC শেখচিল্লীর\N-NNP `\RD_PUNC সমাধি\N_NN নামে\N_NN]]_NP [[বিখ্যাত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
htd10265	[[নিজের\PR_PRF কুরুক্ষেত্র\N-NNP যাত্রার\N_NN সময়ে\N_NN গুরু\N-NNP নানক\N-NNP দেবজি\N-NNP এই\DM_DMD স্থানে\N_NN]]_NP [[বিশ্রাম\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10266	[[কুরুক্ষেত্রের\N-NNP এই\DM_DMD গুরুদ্বারা\N_NN]]_NP [[হল\V_VAUX]]_VGF [[সিদ্ধবতী\N-NNP নামে\N_NN]]_NP [[বিখ্যাত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
htd10267	[[স্নেহত\N-NNP (\RD_SYM সন্নিহিত\N-NNP )\RD_SYM ঝিলের\N_NN কাছে\PSP সিদ্ধবতী\N-NNP গুরুদ্বারা\N_NN]]_NP [[হল\V_VAUX]]_VGF [[গুরু\N-NNP হরগোবিন্দজির\N-NNP প্রতি\PSP]]_NP [[সমর্পিত\JJ]]_JJP [[৷\RD_PUNC]]_BLK
htd10268	[[`\RD_PUNC পহেবা\N-NNP `\RD_PUNC কুরুক্ষেত্র\N-NNP থেকে\PSP পশ্চিম\N-NNP দিকে\N_NN প্রায়\JJ ২৫\QT_QTC কি.মি.\N_NN দূরে\N_NN]]_NP [[অবস্থিত\JJ]]_JJP [[রয়েছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10269	[[পহেবা\N-NNP]]_NP [[হল\V_VAUX]]_VGF [[একটি\QT_QTC পিতৃ\N_NN -\RD_PUNC তীর্থ\N_NN স্থান\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd10270	[[পহেবাতে\N-NNP পিন্ডদানের\N_NN গুরুত্ব\N_NN]]_NP [[হল\V_VAUX]]_VGF [[হরিদ্বার\N-NNP]]_NP [[,\RD_PUNC]]_CCP[[কাশী\N-NNP]]_NP [[ও\CC_CCD]]_CCP [[গয়া\N-NNP শহরের\N_NN মতো\RP_RPD]]_NP [[৷\RD_PUNC]]_BLK
htd10271	[[পহেবাতে\N-NNP অনেক\QT_QTF প্রাচীন\JJ মন্দির\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd10272	[[এর\DM_DMD মধ্যে\PSP অধিকাংশ\QT_QTF মন্দির\N_NN রাজা\N_NN ভোজদেব\N-NNP ইং.\N_NN ১৮৮২\QT_QTC সালের\N_NN আশেপাশের\N_NST সময়ে\N_NN]]_NP [[নির্মাণ\N_NN করিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd10273	[[কুরুক্ষেত্রের\N-NNP কাছের\PSP বিমানবন্দর\N_NN]]_NP [[হল\V_VAUX]]_VGF [[চন্ডিগড়\N-NNP]]_NP [[৷\RD_PUNC]]_BLK
htd10274	[[চন্ডিগড়\N-NNP থেকে\PSP আপনি\PR_PRP বাস\N_NN]]_NP [[বা\CC_CCD]]_CCP [[ট্যাক্সি\N_NN]]_NP [[করে\V_VM_VNF]]_VGNF [[কুরুক্ষেত্র\N-NNP]]_NP [[পৌঁছাতে\V_VM_VINF পারেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
